Gene_set	Term	P-value	Adjusted P-value	Old P-value	Old adjusted P-value	Odds Ratio	Combined Score	Genes
HDSigDB_Mouse_2021	Genes Down-Regulated In Friedreich Ataxia iPSCs Expression Vs HDF Cell Line GSE22651	4.551418e-07	1.962528e-05	0	0	2.442562e+00	3.566789e+01	YWHAE;COX7B;ARL6IP1;CCNF;SLC2A1;SLC2A3;RPL8;MDK;KDR;TMPO;CSNK2A1;KRT8;CDC25A;TRAPPC6A;FRMD5;MYL7;SLC25A19;DKC1;NCL;PPIG;RPL29;DCTPP1;SNRPA;BEX1;DHX8;CRABP1;BTF3L4;RASIP1;OSGEP;PDF;ZNHIT3;CBS;PRDX1;G3BP1;IGF2BP1;RPL13;MCMBP;MEST;CNNM3;RPL41;RRM1;CCDC58;WDR18;HSPE1;ZWINT;DLK1;DHODH;RPS26;ACTC1;KRT18;ARMC10;RPA3;SERBP1;NDUFAB1;EZH2
HDSigDB_Mouse_2021	Top Oligodendrocyte-Expressed Genes In Humans And Mice PMID29892006	6.417458e-07	2.702794e-05	0	0	3.596205e+00	5.127856e+01	RPL4;YWHAE;RPL41;RPS9;SPARC;PEG3;ARL6IP1;RPS5;COX6C;RPL8;HSPE1;ACTB;EEF1A1;TUBB5;UBB;EEF1D;FTH1;NCL;PRDX1;NEDD4;PMP22;RPS20;CYTB;CALM2
HDSigDB_Mouse_2021	Genes Up-Regulated In Diacylglycerol Kinase Inhibitor II Treated STHdhQ111 Vs Control GSE129143	9.021631e-07	3.655711e-05	0	0	2.665415e+00	3.709850e+01	RPL4;CRABP2;RPLP1;BTF3L4;SLC2A1;CPOX;RPL8;RASIP1;UBB;FTH1;G3BP1;KDR;UBQLN4;EIF5A;RPS9;RPS5;CCDC58;WDR18;RPL22;VEGFB;RPL34-PS1;AIG1;HSPE1;SENP3;PDIA6;ETV5;RPS26;EEF1A1;DKC1;NCL;RPA3;SERBP1;NDUFAB1;TSR1;RPS20;MAN2B1;RPL29;RPS21;DCTPP1;SNRPA
HDSigDB_Mouse_2021	Recycling endosome/trans-Golgi Network Protein Composition PMID16615899	9.083764e-07	3.655711e-05	0	0	6.652128e+00	9.254178e+01	RPL4;EEF1A1;EIF5A;ACTR2;ARG1;NCL;PRDX1;RPL22;SERBP1;G3BP1;BTF3L4;RPL8
HDSigDB_Mouse_2021	Genes Down-Regulated In HD iPSCs After 130 D Of Differentiation GSE109534	1.075509e-06	4.234233e-05	0	0	2.352149e+00	3.232491e+01	TNFAIP8;RPLP1;DOCK8;CCNF;SLC2A1;CPOX;SLC2A3;RPL8;ACTB;TUBB5;MDK;GRB10;KDR;TMPO;EIF5A;TLE4;RPS9;RPS5;KRT8;PDIA6;CDC25A;EEF1A1;FAM189B;TRAPPC6A;SLC25A19;DKC1;NCL;RAPGEF5;PFN1;SNRPA;CRABP2;CRABP1;RASIP1;CNN2;PDF;UBB;CCDC85B;CBS;PRDX1;G3BP1;IGF2BP1;ANO10;CNNM3;CCDC58;WDR18;HSPE1;ZWINT;ACTC1;KRT18;ARMC10;ABI3;RPA3;SERBP1;NDUFAB1;TSR1;MAN2B1
HDSigDB_Mouse_2021	Neuro2a Htt72Q-i Vs Htt25Q-ni PMID28743452	1.191856e-06	4.592448e-05	0	0	2.342901e+00	3.195717e+01	RPL4;ARL6IP1;RPLP1;CCNF;SLC2A1;SLC2A3;RPL8;ACTB;MDK;FTH1;TMPO;TRIM67;RPS9;ANXA2;RPS5;RPL22;CDC25A;EEF1A1;FAM189B;TRAPPC6A;FRMD5;EEF1D;DKC1;NCL;HAND2;PPIG;RAPGEF5;DCTPP1;AHNAK;CRABP1;BTF3L4;CRIP2;CNN2;PDF;UBB;G3BP1;RPL13;MCMBP;MEST;UBQLN4;RPL41;RRM1;CCDC58;AIG1;ZWINT;DHODH;RPS26;DRAP1;TMEM54;NEDD4;RPA3;TSR1;RPS20;RPS21;CALM2;EZH2
HDSigDB_Mouse_2021	Down-regulated Genes In HD Fibroblasts After Neuronal Differentiation GSE84013	1.342230e-06	4.988009e-05	0	0	2.618003e+00	3.539848e+01	RPL4;TNFAIP8;SPARC;AHNAK;RPLP1;SLC2A1;CRIP2;FURIN;RPL8;ACTB;CNN2;TUBB5;MDK;CBS;PRDX1;G3BP1;RPL13;ANO10;RPL41;RPS9;ANXA2;RPS5;RPL22;KRT8;PDIA6;ZWINT;RPS26;EEF1A1;DRAP1;EEF1D;DKC1;PMP22;RPS20;MAN2B1;VIM;FKBP9;RPL29;PFN1;RPS21;CALM2
HDSigDB_Mouse_2021	Genes Changed In Meclizine Treated STHdhQ111 Vs Control GSE129143	1.349599e-06	4.988009e-05	0	0	2.499627e+00	3.378421e+01	RPL4;TNFAIP8;SPARC;CRABP2;AHNAK;CCNF;SLC2A1;CPOX;SLC41A1;CRIP2;FURIN;WDR89;RPL8;ACTB;CNN2;CCND3;TUBB5;UBB;FTH1;G3BP1;IGF2BP1;MEST;TMPO;EIF5A;TLE4;RPS9;RRM1;ANXA2;RPS5;COG4;RPL22;VEGFB;AIG1;HSPE1;PDIA6;ETV5;RPS26;EEF1A1;FAM189B;DKC1;NCL;TSR1;RPS20;VIM;RPL29
HDSigDB_Mouse_2021	Genes Down-Regulated In Friedreich Ataxia iPSCs Expression Vs IMR90 Cell Line GSE22651	1.454555e-06	5.268398e-05	0	0	2.303894e+00	3.096620e+01	YWHAE;COX7B;ARL6IP1;RPLP1;CCNF;SLC2A3;WDR89;RPL8;MDK;GRB10;KDR;TMPO;CSNK2A1;KRT8;CDC25A;TRAPPC6A;FRMD5;MYL7;SLC25A19;DKC1;NCL;PPIG;DCTPP1;SNRPA;BEX1;CRABP2;CRABP1;BTF3L4;RASIP1;OSGEP;PDF;ZNHIT3;CBS;PRDX1;G3BP1;IGF2BP1;RPL13;MCMBP;POLR2G;MEST;CNNM3;RRM1;CCDC58;WDR18;HSPE1;ZWINT;RPS26;H19;ACTC1;KRT18;ARMC10;ABI3;RPA3;SERBP1;VPS41;NDUFAB1;RPS20;EZH2
HDSigDB_Mouse_2021	Genes Up-Regulated In Control Vs Mitomycin Treated NSCs GSE24116	2.361235e-06	8.384700e-05	0	0	2.777990e+00	3.599254e+01	RPL4;YWHAE;COX7B;CCNF;CPOX;WDR89;ACTB;ZNHIT3;G3BP1;MCMBP;UBQLN4;TMPO;TRIM67;EIF5A;RRM1;CCDC58;WDR18;COX6C;HSPE1;ETV5;CDC25A;DHODH;ARMC10;EEF1D;RPA3;SERBP1;NDUFS4;NDUFAB1;TSR1;FKBP9;DCTPP1;SNRPA;EZH2
HDSigDB_Mouse_2021	Genes Up-Regulated In Neuro2a Htt25Q-ni Vs Htt72Q-ni Vs Htt72Q-i: Transcriptional Signature 4 PMID28743452	2.641137e-06	9.198268e-05	0	0	5.068494e+00	6.510127e+01	YWHAE;SPARC;CSNK2A1;HSPE1;ETV5;CCND3;EEF1D;PRDX1;NEDD4;GRB10;KDR;RPS20;RPL29;UBQLN4
HDSigDB_Mouse_2021	Liver RNA M17 Module (Grey60) PMID26900923	2.963529e-06	1.012632e-04	0	0	1.019418e+01	1.297631e+02	RPL4;EEF1A1;RPS26;RPS9;RPL41;RPS5;RPL13;RPL8
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In Normal iPSCs-derived Neurons Vs iPSCs GSE65399	3.155822e-06	1.058369e-04	0	0	2.516902e+00	3.187974e+01	TNFAIP8;RPLP1;CCNF;SLC2A3;RPL8;RASIP1;CNN2;CBS;PRDX1;G3BP1;KDR;ANO10;MEST;CNNM3;CCDC58;WDR18;KRT8;AIG1;HSPE1;ZWINT;CDC25A;RPS26;TRAPPC6A;ACTC1;MYL7;KRT18;TMEM54;ARMC10;SLC25A19;DKC1;NCL;RPA3;SERBP1;NDUFAB1;TSR1;RPL29;PFN1;RPS21;DCTPP1;SNRPA
HDSigDB_Mouse_2021	Up-regulated Insoluble Proteins In Cerebellum Of 12 Wk R6/2 Mice PXD004973	3.688905e-06	1.214656e-04	0	0	2.588297e+01	3.238006e+02	TUBB5;ACTC1;KRT18;RPL13;RPS20
HDSigDB_Mouse_2021	Bna4 Suppressor Deletion In Htt103Q Yeasts Vs Control Htt25Q Strain GSE18644	3.991784e-06	1.290915e-04	0	0	2.832392e+00	3.521024e+01	RPL4;YWHAE;DHX8;SLC2A1;CPOX;SLC2A3;WDR89;CNN2;TUBB5;UBB;CBS;PRDX1;RPL13;UBQLN4;EIF5A;RPS9;RRM1;ARG1;RPL22;HSPE1;COPZ1;CDC25A;DHODH;RPS26;DRAP1;EEF1D;DKC1;RPL29;RPS21;MYH7
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In 1 D WT Mice Vs 4 Wk HSALR Myotonic Dystrophy Mice GSE60487	4.255210e-06	1.351962e-04	0	0	2.377648e+00	2.940525e+01	RPL4;BEX1;DHX8;CRABP1;CCNF;SLC41A1;RPL8;RASIP1;CNN2;CCND3;TUBB5;MDK;G3BP1;GRB10;KDR;IGF2BP1;RPL13;MEST;CNNM3;RPL41;ANXA2;PEG3;RPS5;WDR18;COG4;IGF2;KRT8;DLK1;ETV5;CDC25A;EEF1A1;H19;TRAPPC6A;FRMD5;ACTC1;DKC1;NCL;NEDD4;VPS41;RPS20;VIM;FKBP9;RPL29;EZH2;MYH7
HDSigDB_Mouse_2021	Genes Down-Regulated In Friedreich Ataxia iPSCs Expression Vs SC31-MSC Cell Line GSE22651	4.931351e-06	1.525157e-04	0	0	2.215441e+00	2.707247e+01	RPL4;YWHAE;COX7B;ARL6IP1;RPLP1;CCNF;SLC2A3;WDR89;MDK;KDR;TMPO;CSNK2A1;KRT8;CDC25A;TRAPPC6A;MYL7;SLC25A19;DKC1;NCL;PPIG;RPL29;DCTPP1;SNRPA;BEX1;CRABP2;CRABP1;BTF3L4;RASIP1;OSGEP;PDF;UBB;ZNHIT3;CBS;PRDX1;G3BP1;IGF2BP1;RPL13;MEST;CNNM3;RRM1;CCDC58;COX6C;HSPE1;ZWINT;DLK1;DHODH;RPS26;ACTC1;KRT18;ARMC10;RPA3;SERBP1;VPS41;NDUFAB1;RPS20;EZH2
HDSigDB_Mouse_2021	Genes Enriched In Activated Vs Quiescent NSCs PMID29983386	4.968762e-06	1.525157e-04	0	0	4.242863e+00	5.181528e+01	RPL4;RPL41;RRM1;RPS5;RPLP1;RPL22;RPL34-PS1;CDC25A;TUBB5;ARMC10;DKC1;NCL;NEDD4;GRB10;RPL29;TMPO
HDSigDB_Mouse_2021	Genes Down-Regulated In HD iPSCs After 80 D Of Differentiation GSE109534	5.098424e-06	1.538874e-04	0	0	2.202960e+00	2.684655e+01	TNFAIP8;DOCK8;CCNF;SLC2A1;CPOX;SLC2A3;RPL8;ACTB;CDH5;TUBB5;MDK;GRB10;KDR;TMPO;EIF5A;ACTR2;RPS9;CSNK2A1;KRT8;PDIA6;ETV5;CDC25A;EEF1A1;FAM189B;SLC25A19;DKC1;NCL;SPECC1L;RAPGEF5;PFN1;SNRPA;CRABP2;CRABP1;SLC41A1;FURIN;RASIP1;CNN2;PDF;UBB;CCDC85B;CBS;PRDX1;G3BP1;IGF2BP1;ANO10;CNNM3;CCDC58;WDR18;ZWINT;DHODH;ACTC1;KRT18;ARMC10;ABI3;SERBP1;TSR1;MAN2B1
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In Expanded CAG Repeats Vs Control ESCs After 6D Of Neuronal Differentiation GSE9760	5.736561e-06	1.703100e-04	0	0	3.062750e+00	3.696326e+01	SPARC;BEX1;AHNAK;SLC2A1;SLC2A3;RASIP1;CNN2;CCND3;MDK;CCDC85B;GRB10;ANXA2;IGF2;KRT8;VEGFB;ZWINT;ETV5;H19;FRMD5;ACTC1;KRT18;EEF1D;DKC1;FKBP9;MYH7
HDSigDB_Mouse_2021	Genes Down-Regulated In Neuro2a Htt25Q-ni Vs Htt72Q-ni Vs Htt72Q-i: Transcriptional Signature 2 PMID28743452	6.382239e-06	1.864231e-04	0	0	3.634958e+00	4.348134e+01	YWHAE;CSNK2A1;ARL6IP1;ARG1;CCNF;CDC25A;FAM189B;EEF1D;CCDC85B;CBS;NCL;NEDD4;HAND2;G3BP1;RAPGEF5;MEST;UBQLN4;EZH2;TMPO
HDSigDB_Mouse_2021	Myotonic Dystrophy 2 Vs Non-Myotonic Dystrophy Markers In Human Skeletal Muscle GSE48828	6.668520e-06	1.916935e-04	0	0	4.653734e+00	5.546372e+01	SPARC;ANXA2;IGF2;SLC2A3;DLK1;CNN2;TUBB5;FTH1;NEDD4;GRB10;PMP22;KDR;VIM;CALM2
HDSigDB_Mouse_2021	Genes Down-Regulated In Endothelial Cells Of HD Patients Vs Control PMID32681824	8.427961e-06	2.384850e-04	0	0	3.866306e+00	4.517375e+01	TLE4;RPL41;RPS9;RPS5;RPLP1;SLC2A1;COX6C;RPL8;ACTB;RPS26;EEF1A1;UBB;FTH1;PRDX1;RPL13;VIM;RPL29
HDSigDB_Mouse_2021	Expression In 10 Wk Frataxin KO Friedreich Ataxia Mice GSE31208	9.227546e-06	2.570936e-04	0	0	2.250502e+00	2.609079e+01	RPL4;YWHAE;TNFAIP8;SPARC;BEX1;RPLP1;CRIP2;ACTB;OSGEP;PDF;ZNHIT3;PRDX1;ANO10;TLE4;ANXA2;CSNK2A1;WDR18;RPL22;IGF2;COX6C;AIG1;HSPE1;ZWINT;ETV5;EEF1A1;H19;FRMD5;MYL7;KRT18;EEF1D;SLC25A19;NCL;RPA3;SERBP1;NDUFS4;VPS41;NDUFAB1;PMP22;TSR1;ESAM;RPS20;VIM;PPIG;RPS21;CALM2;DCTPP1;EZH2;MYH7
HDSigDB_Mouse_2021	Differentially Expressed Insoluble Proteins In Cerebellum Of 12 Wk R6/2 Mice PXD004973	1.001908e-05	2.749176e-04	0	0	2.052078e+01	2.362151e+02	TUBB5;ACTC1;KRT18;RPL13;RPS20
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In Friedreich Ataxia iPSCs-derived Neurons Vs iPSCs GSE65399	1.019524e-05	2.755757e-04	0	0	2.358932e+00	2.711260e+01	YWHAE;TNFAIP8;BEX1;CRABP2;CCNF;CPOX;SLC41A1;SLC2A3;RPL8;RASIP1;CBS;PRDX1;KDR;RPL13;ANO10;MEST;CNNM3;RPL41;CCDC58;WDR18;KRT8;AIG1;HSPE1;CDC25A;RPS26;EEF1A1;TRAPPC6A;MYL7;KRT18;TMEM54;ARMC10;SLC25A19;DKC1;RPA3;SERBP1;MAN2B1;RPL29;PFN1;RPS21;DCTPP1;SNRPA
HDSigDB_Mouse_2021	Mutant And Wild Type Cytoplasmic HTT Interacting Proteins PMID22556411	1.051195e-05	2.799580e-04	0	0	5.167782e+00	5.923827e+01	RPL4;ACTR2;RPS9;ACTC1;EEF1D;RPLP1;SERBP1;G3BP1;RPL13;RPS20;RPS21;ACTB
HDSigDB_Mouse_2021	Imprinted Genes Expressed In Rostral And Caudal Serotonergic Neurons PMID20071532	1.537266e-05	4.034765e-04	0	0	1.859375e+01	2.060730e+02	H19;PEG3;GRB10;MEST;DLK1
HDSigDB_Mouse_2021	Insoluble Proteins Enriched In Hippocampus Of 12 Wk R6/2 Mice Vs WT PMID29166617	1.647582e-05	4.262530e-04	0	0	6.788776e+00	7.476898e+01	EEF1A1;EIF5A;ACTC1;TUBB5;UBB;SERBP1;VIM;ACTB;TMPO
HDSigDB_Mouse_2021	Up-regulated Genes In HD NPCs Vs Control NPCs GSE95343	1.727557e-05	4.395969e-04	0	0	2.796521e+00	3.066726e+01	RPL4;SPARC;CRABP2;AHNAK;RPLP1;RPL8;CCND3;G3BP1;RPL13;MEST;RPL41;RPS5;RPL22;EEF1A1;H19;FAM189B;ACTC1;EEF1D;NCL;PMP22;RPS20;MAN2B1;CYTB;PFN1;RPS21;MYH7
HDSigDB_Mouse_2021	Genes Down-Regulated In Myotonic Dystrophy 2 Vs Non-Myotonic Dystrophy Markers In Human Skeletal Muscle GSE48828	1.747707e-05	4.395969e-04	0	0	5.348469e+00	5.859045e+01	CNN2;SPARC;TUBB5;ANXA2;FTH1;IGF2;PMP22;KDR;SLC2A3;VIM;CALM2
HDSigDB_Mouse_2021	Genes Up-Regulated In Neuro2a Htt72Q-i Vs Htt25Q-ni PMID28743452	1.779852e-05	4.415495e-04	0	0	2.849753e+00	3.116602e+01	RPL4;RPLP1;CRABP1;SLC2A1;SLC2A3;RPL8;ACTB;CNN2;UBB;FTH1;RPL13;RPL41;RPS9;ANXA2;RPS5;CCDC58;RPL22;AIG1;ZWINT;RPS26;EEF1A1;DRAP1;TRAPPC6A;RPS20;RPS21
HDSigDB_Mouse_2021	Genes Down-Regulated In Control iPSCs After 60 D Of Differentiation GSE109534	1.835116e-05	4.491075e-04	0	0	2.115648e+00	2.307287e+01	TNFAIP8;RPLP1;DOCK8;CCNF;SLC2A1;CPOX;SLC2A3;RPL8;ACTB;MDK;GRB10;KDR;EIF5A;RPS9;KRT8;SENP3;PDIA6;ETV5;CDC25A;FAM189B;MYL7;SLC25A19;DKC1;NCL;PFN1;DCTPP1;SNRPA;CRABP2;CRABP1;FURIN;RASIP1;CNN2;PDF;UBB;CCDC85B;CBS;PRDX1;G3BP1;IGF2BP1;ANO10;WDR18;AIG1;HSPE1;ZWINT;DHODH;ACTC1;KRT18;ARMC10;ABI3;RPA3;SERBP1;NDUFAB1;TSR1;MAN2B1
HDSigDB_Mouse_2021	Genes Down-Regulated In Myotonic Dystrophy 2 Markers In Human Skeletal Muscle E-D-7014	1.977673e-05	4.710012e-04	0	0	2.265627e+00	2.453902e+01	CRIP2;SLC2A3;FURIN;WDR89;RPL8;CCND3;TUBB5;UBB;CCDC85B;FTH1;RPL13;ANO10;CNNM3;UBQLN4;TMPO;EIF5A;RPS9;ANXA2;RPS5;WDR18;COG4;HSPE1;SENP3;ETV5;COPZ1;DRAP1;H19;FAM189B;TRAPPC6A;EEF1D;SLC25A19;DKC1;RPA3;PMP22;ESAM;MAN2B1;FLYWCH1;RPL29;PFN1;RPS21;DCTPP1;SNRPA
HDSigDB_Mouse_2021	Insoluble Proteins Enriched In Striatum Of 12 Wk R6/2 Mice Vs WT PMID29166617	1.991849e-05	4.710012e-04	0	0	1.216622e+01	1.316855e+02	EIF5A;EEF1A1;TUBB5;ACTC1;VIM;ACTB
HDSigDB_Mouse_2021	Top 50 Human Platelet-Expressed Genes PMID18839115	2.002601e-05	4.710012e-04	0	0	1.749799e+01	1.893016e+02	RPL41;SPARC;UBB;FTH1;ACTB
HDSigDB_Mouse_2021	Cerebrospinal Fluid Proteome Of WT And HD R6/2 Mice PMID29166617	2.047653e-05	4.754229e-04	0	0	3.450201e+00	3.724917e+01	EIF5A;YWHAE;ACTR2;SPARC;RPS5;RPLP1;IGF2;HSPE1;ACTB;EEF1A1;CDH5;ACTC1;UBB;NCL;PRDX1;SERBP1;VIM;PPIG
HDSigDB_Mouse_2021	ABeta-induced Microglial Genes PMID14612454	2.168356e-05	4.970750e-04	0	0	4.163315e+00	4.470965e+01	EIF5A;YWHAE;RPL41;RPS5;RPLP1;COX6C;RPL8;HSPE1;FTH1;PRDX1;RPL13;RPS20;CALM2;SNRPA
HDSigDB_Mouse_2021	Genes Up-Regulated In Neuro2a Htt25Q-ni Vs Htt72Q-ni Vs Htt72Q-i: Transcriptional Signature 3 PMID28743452	2.728884e-05	6.177512e-04	0	0	5.082237e+00	5.340940e+01	YWHAE;ANXA2;EEF1D;RPLP1;G3BP1;KRT8;VIM;UBQLN4;ACTB;ZWINT;EZH2
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In Normal Human Brain Vs Other Fetal Tissues GSE65399	2.901431e-05	6.436575e-04	0	0	2.223352e+00	2.322896e+01	COX7B;TNFAIP8;SPARC;CRABP2;AHNAK;RPLP1;DOCK8;HBA-X;SLC2A1;CPOX;RASIP1;CNN2;CDH5;CCND3;MDK;G3BP1;MEST;TMPO;ANXA2;CCDC58;IGF2;KRT8;HSPE1;PDIA6;ZWINT;DLK1;CDC25A;RPS26;H19;TRAPPC6A;ACTC1;KRT18;EEF1D;ABI3;NEDD4;RPA3;HAND2;PMP22;ESAM;VIM;RPL29;PFN1
HDSigDB_Mouse_2021	Genes Up-Regulated In Genes Changed In Fragile X Syndrome iPSCs Vs Fibroblasts GSE21348	2.914407e-05	6.436575e-04	0	0	2.704669e+00	2.824556e+01	BEX1;CRABP2;ARL6IP1;CRABP1;CCNF;SLC2A1;SLC2A3;WDR89;MDK;CBS;KDR;IGF2BP1;MEST;TMPO;CSNK2A1;IGF2;KRT8;DLK1;H19;KRT18;TSPAN18;RPA3;RAPGEF5;DCTPP1;SNRPA;EZH2
HDSigDB_Mouse_2021	Genes Changed In Control Vs Mitomycin Treated NSCs GSE24116	3.025146e-05	6.538019e-04	0	0	2.098598e+00	2.183794e+01	RPL4;YWHAE;COX7B;SPARC;CCNF;SLC2A1;CPOX;WDR89;ACTB;CSRP3;FTH1;TMPO;TRIM67;EIF5A;RPL22;ETV5;CDC25A;TRAPPC6A;EEF1D;NDUFS4;SPECC1L;FKBP9;DCTPP1;SNRPA;AHNAK;DHX8;FURIN;CCDC85B;ZNHIT3;G3BP1;ANO10;MCMBP;POLR2G;CNNM3;UBQLN4;RRM1;CCDC58;WDR18;COX6C;AIG1;HSPE1;DHODH;ARMC10;RPA3;SERBP1;VPS41;NDUFAB1;TSR1;MAN2B1;VIM;EZH2
HDSigDB_Mouse_2021	Genes Changed In Human Neurodegenerative Prefrontal Cortex PMID29375298	3.032543e-05	6.538019e-04	0	0	2.109010e+00	2.194113e+01	RPL4;TNFAIP8;RPLP1;DOCK8;SLC2A1;RPL8;CDH5;CCND3;TRIM67;ACTR2;ANXA2;PEG3;CSNK2A1;RPS5;RPL22;SENP3;ETV5;EEF1D;HAND2;SPECC1L;RPL29;SNRPA;MYH7;CRABP2;AHNAK;CRABP1;BTF3L4;SLC41A1;FURIN;RASIP1;PDF;PRDX1;G3BP1;RPL13;RRM1;IGF2;VEGFB;HSPE1;H19;TMEM54;ARMC10;ABI3;NEDD4;VPS41;TSR1;ESAM;RPS20;VIM;RPS21;CALM2
HDSigDB_Mouse_2021	Expression In Quadriceps Muscle Of Clcn1 Null Myotonic Dystrophy Mice (MOE430A Array) GSE14691	3.160784e-05	6.734329e-04	0	0	3.618680e+00	3.749714e+01	CSNK2A1;AHNAK;IGF2;SLC2A1;SLC41A1;DRAP1;FAM189B;ACTC1;ZNHIT3;NEDD4;SERBP1;VPS41;PMP22;VIM;CALM2;MYH7
HDSigDB_Mouse_2021	Genes Up-Regulated In Sodium Butyrate Treated STHdhQ111 Vs Control GSE129143	3.217415e-05	6.775277e-04	0	0	2.444487e+00	2.528662e+01	RPL4;COX7B;CRABP2;RPLP1;RASIP1;ACTB;UBB;CCDC85B;CBS;FTH1;PRDX1;EIF5A;RPL41;RPS5;RPL22;IGF2;COX6C;RPL34-PS1;AIG1;PDIA6;RPS26;FAM189B;TRAPPC6A;FRMD5;NDUFAB1;RPS20;PPIG;RPL29;RPS21;CALM2;DCTPP1;PRRT4
HDSigDB_Mouse_2021	Ribosomal Subunit Gene Module From Cerebral Cortex PMID18849986	3.408875e-05	7.095946e-04	0	0	2.628571e+01	2.703891e+02	RPLP1;RPS5;RPS20;RPS21
HDSigDB_Mouse_2021	Up-regulated Genes In The Heart Of Dox Treated FRDAkd Vs WT Mice At 12 Wk GSE98790	3.672058e-05	7.556929e-04	0	0	4.209460e+00	4.298774e+01	RRM1;SPARC;ANXA2;ARL6IP1;IGF2;ACTB;RPS26;EEF1A1;H19;TUBB5;PMP22;MAN2B1;VIM
HDSigDB_Mouse_2021	Up-regulated Genes In The Heart Of Dox Treated FRDAkd Mice At 16 Wk GSE98790	3.783891e-05	7.699581e-04	0	0	3.736959e+00	3.805036e+01	RRM1;SPARC;ANXA2;ARL6IP1;ARG1;RPS5;ACTB;RPS26;TUBB5;PRDX1;PMP22;MAN2B1;VIM;PFN1;CALM2
HDSigDB_Mouse_2021	Plasma Membrane Protein Composition PMID16615899	4.132823e-05	8.316158e-04	0	0	5.998143e+00	6.054504e+01	EEF1A1;ACTR2;RPS9;KRT18;NCL;KRT8;VIM;RPL8;RPS21
HDSigDB_Mouse_2021	Down-regulated Genes In Control iPSCs Vs HD iPSCs GSE93767	4.454672e-05	8.865287e-04	0	0	2.464534e+00	2.469210e+01	AHNAK;CRIP2;RPL8;OSGEP;CNN2;CCND3;PDF;UBB;G3BP1;GRB10;MCMBP;MEST;TMPO;EIF5A;ANXA2;CSNK2A1;VEGFB;AIG1;DLK1;CDC25A;RPS26;ACTC1;MYL7;NEDD4;VPS41;VIM;FLYWCH1;RPL29;RPS21;EZH2
HDSigDB_Mouse_2021	Ribosome Gene Module From Mouse Brain PMID20616000	4.596917e-05	9.048931e-04	0	0	8.166195e+00	8.156019e+01	RPS26;COX7B;RPS5;NDUFS4;RPL8;COX6C;HSPE1
HDSigDB_Mouse_2021	Genes Down-Regulated In Friedreich Ataxia iPSCs Expression Vs HMSC-ad Cell Line GSE22651	5.180796e-05	1.008863e-03	0	0	2.057330e+00	2.030166e+01	ARL6IP1;CCNF;SLC2A1;SLC2A3;WDR89;MDK;KDR;TMPO;TLE4;CSNK2A1;ETV5;CDC25A;TRAPPC6A;MYL7;SLC25A19;DKC1;NCL;PPIG;RPL29;DCTPP1;BEX1;CRABP2;CRABP1;BTF3L4;OSGEP;PDF;ZNHIT3;CBS;PRDX1;G3BP1;IGF2BP1;MCMBP;MEST;RRM1;CCDC58;WDR18;HSPE1;ZWINT;DLK1;DHODH;RPS26;ACTC1;KRT18;ABI3;TSPAN18;RPA3;SERBP1;NDUFAB1;CALM2;EZH2
HDSigDB_Mouse_2021	Genes Up-Regulated In Striatal Cholinergic Interneurons Of HdhQ111 Vs HdhQ20 PMID32681824	5.659444e-05	1.090346e-03	0	0	4.025635e+00	3.936910e+01	RPL4;EIF5A;YWHAE;RPL41;VEGFB;ZWINT;COPZ1;SLC25A19;NDUFS4;VPS41;FLYWCH1;PFN1;CALM2
HDSigDB_Mouse_2021	Genes Up-Regulated In Meclizine Treated STHdhQ111 Vs Control GSE129143	7.808484e-05	1.488544e-03	0	0	2.582241e+00	2.442209e+01	RPL4;CRABP2;SLC2A1;CPOX;WDR89;RPL8;UBB;FTH1;G3BP1;EIF5A;RPS9;RPS5;RPL22;VEGFB;AIG1;HSPE1;PDIA6;ETV5;RPS26;EEF1A1;DKC1;NCL;TSR1;RPS20;RPL29
HDSigDB_Mouse_2021	Genes Down-Regulated In Non-myotonic Dystrophy Markers In Human Skeletal Muscle GSE48828	8.396333e-05	1.583933e-03	0	0	2.404372e+00	2.256534e+01	RPL4;YWHAE;BEX1;SLC2A3;FURIN;RPL8;G3BP1;GRB10;RPL13;MCMBP;RPL41;ANXA2;COG4;HSPE1;SENP3;ETV5;DRAP1;FAM189B;TRAPPC6A;EEF1D;SLC25A19;DKC1;NEDD4;TSR1;RPS20;FKBP9;PFN1;DCTPP1;EZH2
HDSigDB_Mouse_2021	Expression In HD109i.1 NSCs From HD Patient Vs NSCs From Healthy Controls GSE37517	8.641782e-05	1.599529e-03	0	0	2.118705e+00	1.982328e+01	BEX1;AHNAK;DHX8;CCNF;BTF3L4;CRIP2;WDR89;CCND3;MDK;CBS;PRDX1;G3BP1;GRB10;IGF2BP1;ANO10;CNNM3;TMPO;TLE4;RRM1;ANXA2;ARG1;CCDC58;IGF2;COX6C;AIG1;COPZ1;CDC25A;DHODH;RPS26;H19;FRMD5;ACTC1;DKC1;TSPAN18;RPA3;HAND2;PMP22;RPS20;VIM;FKBP9;EZH2
