Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
HDSigDB_Mouse_2021	Liver RNA M17 Module (Grey60) PMID26900923	14/114	1.001856e-10	7.321253e-09	0	0	1.212449e+01	2.791543e+02	RPL4;RPL32;RPL23;RPS5;RPLP0;RPL8;RPS15;EEF1A1;RPS26;RPS14;SNRPD2;RPS18;RPLP2;RPL18
HDSigDB_Mouse_2021	Down-regulated Genes In White Adipose Gonadal Tissue Of HD Q175 Mice PMID26900923	69/2645	1.897783e-10	1.335477e-08	0	0	2.675924e+00	5.990100e+01	YWHAE;COX7B;RPLP1;HBA-A2;DBI;AUP1;RPL8;ECSIT;1110065P20RIK;MRPL33;RPS15;SNRPD2;YWHAQ;RPS18;SNRNP70;MAGOH;RNPEP;RPLP2;COX8A;EIF5A;CCT2;EGFL7;1110008P14RIK;GPX1;D8ERTD738E;PUS1;RPL22;SOX11;LARS2;DAD1;NHP2;SRSF2;SRSF4;ALDOA;SRSF9;RNASEK;ATP5K;MTIF2;FBXO45;RFNG;RASIP1;UQCRH;UNG;PRDX2;GGA1;LDHA;SAMM50;BLOC1S1;MIER3;SERF1;RPS2;RPL18;POLR2J;MDH1;SNHG6;1110004F10RIK;CWC15;PA2G4;COX6C;HNRNPL;SMU1;PSMC5;SLC25A39;NASP;DLC1;HNRNPA2B1;SFXN1;RPS21;TOMM6
HDSigDB_Mouse_2021	Recycling endosome/trans-Golgi Network Protein Composition PMID16615899	20/295	5.339355e-10	3.623134e-08	0	0	6.411847e+00	1.368977e+02	RPL4;EIF5A;CCT2;RPL32;ARG1;RPL22;RPLP0;HNRNPU;PA2G4;RPL8;IGF2R;EEF1A1;PRDX2;RPS14;RPS18;NCL;HNRNPA2B1;SRSF2;RPS2;RPL18
HDSigDB_Mouse_2021	ABeta-induced Microglial Genes PMID14612454	25/492	1.497351e-09	9.810233e-08	0	0	4.781307e+00	9.715409e+01	YWHAE;HSP90AB1;RPL32;RPLP1;RPLP0;DBI;RPL8;UQCRH;FIP1L1;TRIM28;RPS18;FTH1;POLR2J;COX8A;EIF5A;GPX1;PARP1;RPL23;RPS5;COX6C;HNRNPL;PSMC5;NAGK;CTNNB1;RPL26
HDSigDB_Mouse_2021	Down-regulated Genes In Gonadal Adipose Tissue Of 6 Mon HD Q175 Mice Vs WT GSE76752	78/3407	3.882182e-09	2.393024e-07	0	0	2.361733e+00	4.573937e+01	RPL4;YWHAE;COX7B;RPL32;RPLP1;RPLP0;DBI;AUP1;RPL8;ECSIT;1110065P20RIK;RPS15;RPS14;SNRPD2;YWHAQ;RPS18;TMEM88;FTH1;MAGOH;RNPEP;RPLP2;COX8A;CCT3;EIF5A;CCT2;1110008P14RIK;RFC4;D8ERTD738E;RPL23;PUS1;RPS5;RPL22;RHOA;EEF1A1;LARS2;KARS;DAD1;NHP2;BLVRB;RPL26;RPL29;ALDOA;SRSF9;1110038B12RIK;RNASEK;ATP5K;FBXO45;UQCRH;ANAPC11;PRDX2;LDHA;SAMM50;BLOC1S1;SERF1;RPS2;RPL18;POLR2J;CCT5;MDH1;SNHG6;1110004F10RIK;CWC15;PA2G4;RPL34-PS1;COX6C;HNRNPL;RPS26;SMU1;PSMC5;SLC25A39;NAGK;GSTA4;CDK4;SFXN1;ACO1;CYTB;RPS21;TOMM6
HDSigDB_Mouse_2021	Plasma Membrane Protein Composition PMID16615899	17/234	3.904408e-09	2.393024e-07	0	0	6.834554e+00	1.323249e+02	CCT3;CCT2;HNRNPU;MIF;RPL8;RHOA;IGF2R;EEF1A1;RPS14;LDHA;GSTA4;NCL;HNRNPA2B1;RPS2;VIM;RPS21;CCT5
HDSigDB_Mouse_2021	Up-regulated Insoluble Proteins In Cerebral Cortex Of 12 Wk R6/2 Mice PXD004973	20/341	6.497081e-09	3.857642e-07	0	0	5.480047e+00	1.033094e+02	EIF5A;CCT2;CAR2;MDH1;HSPA5;RPS5;HNRNPU;HBA-A2;MIF;HNRNPL;RPS15;RPS14;LDHA;SNRPD2;YWHAQ;RPS18;SRSF2;RPL26;VIM;ALDOA
HDSigDB_Mouse_2021	Genes Down-Regulated In Endothelial Cells Of HD Patients Vs Control PMID32681824	29/717	1.230454e-08	7.084431e-07	0	0	3.791815e+00	6.906146e+01	IFITM1;RPL32;RPLP1;RPLP0;RPL8;UQCRH;ANAPC11;MRPL33;HSP90B1;RPS15;RPS14;HECTD1;RPS18;FTH1;RPS2;RPL18;CAR2;EGFL7;1110008P14RIK;D8ERTD738E;MDH1;RPS5;COX6C;RPS26;EEF1A1;COL4A1;DAD1;VIM;RPL29
HDSigDB_Mouse_2021	Postsynaptic Density Proteins PMID21170055	45/1530	1.885050e-08	1.053410e-06	0	0	2.825294e+00	5.025273e+01	RPL4;YWHAE;NAPB;HSP90AB1;RPLP0;ATP5K;PDXP;CRMP1;CRIP2;RPL8;CAMKK1;HSP90B1;PRDX2;RPS14;GJA1;LDHA;HSPH1;SAMM50;YWHAQ;RPS18;GLIPR2;FTH1;SFN;CCT5;SNX6;CCT3;CCT2;CAR2;GPX1;ANXA2;PARP1;MDH1;HSPA5;RPS5;COX6C;RHOA;EEF1A1;KARS;DAD1;GOLGB1;CTNNB1;BLVRB;SFXN1;VIM;ALDOA
HDSigDB_Mouse_2021	Cortex RNA M17 Module (Grey60) PMID26900923	17/262	2.111334e-08	1.138784e-06	0	0	6.044789e+00	1.068317e+02	RPS5;PDXP;SNHG6;RPL8;ANAPC11;RPS15;RPS14;TRIM28;BLOC1S1;CDK4;FTH1;RPS2;RPL29;RPL18;RPS21;TOMM6;SRSF9
HDSigDB_Mouse_2021	Genes Up-Regulated In Human Symptomatic HD BA9 Vs Control GSE129473	71/3084	2.157696e-08	1.138784e-06	0	0	2.321247e+00	4.097382e+01	RPL4;DOCK6;IFITM1;SPARC;RPL32;RPLP1;RPLP0;SIX1;NRARP;DBI;AUP1;RPL8;MRPL33;RPS14;CDH5;GJA1;RPS18;MAGOH;RPLP2;CPNE3;LBR;TEAD4;CCT3;GPX1;RFC4;ANXA2;ARG1;RPL23;RPS5;RPL22;TFIP11;PCOLCE;MIF;RHOA;EEF1A1;KARS;DAD1;TIMELESS;RPL26;RPL29;SRSF9;CRABP1;CTR9;ANAPC11;UNG;HSPH1;MIER3;PLCG2;RPS2;RPL18;PDLIM4;POLR2J;CCT5;XBP1;RARRES2;IGF2;ARHGAP29;SNHG6;CWC15;COL1A1;RPS26;LSM6;CDK4;GOLGB1;SMOC1;HNRNPA2B1;SNAI1;ESAM;VIM;RPS21;TOMM6
HDSigDB_Mouse_2021	Genes Up-Regulated In 4-Deoxypyridoxine Treated STHdhQ111 Vs Control GSE129143	22/443	2.290287e-08	1.176094e-06	0	0	4.614323e+00	8.117519e+01	RPL4;EGFL7;RPL32;RPL23;RPS5;RPL22;RPLP0;SNHG6;RPS26;RPS15;RPS14;GSTA4;RPS18;FTH1;RPLP2;BLVRB;MALAT1;VIM;RPL29;RPL18;CNIH2;1110038B12RIK
HDSigDB_Mouse_2021	Genes Down-Regulated In Endothelial Cells Of zQ175DN Vs WT PMID32681824	23/487	2.735720e-08	1.367860e-06	0	0	4.387308e+00	7.640184e+01	SRRM2;SPARC;HSP90AB1;LUZP1;RPL23;INSR;RPS5;ARHGAP29;CRIP2;PTN;RPL34-PS1;RHOA;HNRNPL;RPS15;LSM6;COL4A1;GOLGB1;DLC1;CTNNB1;BIRC6;RPL26;RPL18;LBR
HDSigDB_Mouse_2021	Top Astrocyte-Expressed Genes In Humans And Mice PMID29892006	35/1041	3.733427e-08	1.818849e-06	0	0	3.167186e+00	5.416951e+01	RPL4;YWHAE;SF3B2;SPARC;HSP90AB1;ANKRD11;HNRNPU;DBI;PTN;HSP90B1;PRDX2;GJA1;LDHA;HECTD1;FTH1;UBN2;SRRM2;CAR2;MDH1;HSPA5;1110004F10RIK;RHOA;EEF1A1;TMEM33;GOLGB1;NCL;HNRNPA2B1;SRSF2;CTNNB1;SFXN1;MALAT1;BIRC6;VIM;CYTB;ALDOA
HDSigDB_Mouse_2021	Liver RNA M22 Module (Darkgreen) PMID26900923	24/554	6.855767e-08	3.256489e-06	0	0	4.012660e+00	6.619119e+01	EIF5A;COX7B;D8ERTD738E;MDH1;ATP5K;DBI;CWC15;COX6C;ECSIT;UQCRH;MRPL33;SMU1;PRDX2;SLC25A39;KARS;GSTA4;BLOC1S1;DAD1;FTH1;MAGOH;NHP2;RPL29;POLR2J;TOMM6
HDSigDB_Mouse_2021	Alzheimer Disease Down-Regulated Genes In CA1 Area Of Hippocampus Liang PMID18270320	61/2549	7.860562e-08	3.642699e-06	0	0	2.352472e+00	3.848367e+01	RPL4;COX7B;HSP90AB1;RPL32;RPLP0;HNRNPU;RPL8;RPS15;RPS14;SNRPD2;YWHAQ;FTH1;RNPEP;RPLP2;CPNE3;COX8A;CCT3;CCT2;PARP1;RPL23;MIF;RHOA;EEF1A1;KARS;DAD1;NCL;NHP2;SRSF2;BLVRB;SRSF4;BIRC6;RPL29;ALDOA;SRSF9;NAPB;RNASEK;LUZP1;PDXP;CRMP1;CAMKK1;UQCRH;HSP90B1;LDHA;SAMM50;HECTD1;BLOC1S1;RPL18;POLR2J;CCT5;MDH1;1110004F10RIK;DHCR24;COX6C;HNRNPL;RPS26;PSMC5;NASP;GOLGB1;CTNNB1;ACO1;TOMM6
HDSigDB_Mouse_2021	Up-regulated Genes In Human Neurodegenerative Prefrontal Cortex PMID29375298	54/2199	2.419475e-07	1.094524e-05	0	0	2.371280e+00	3.612537e+01	RPL4;DOCK6;IFITM1;RPL32;RPLP1;RPLP0;SIX1;DBI;AUP1;RPL8;RPS15;RPS14;CDH5;GJA1;UPK1A;TRIM28;RPS18;RNPEP;RPLP2;TEAD4;CCT3;EGFL7;TPRA1;GPX1;ANXA2;RPL23;TMOD3;RPS5;RPL22;PCOLCE;DAD1;TIMELESS;SRSF4;RPL26;RPL29;CRABP1;RFNG;RASIP1;ANAPC11;UNG;RPS2;RPL18;PDLIM4;POLR2J;RARRES2;IGF2;SNHG6;APLN;H19;SLC25A39;SNAI1;ESAM;VIM;RPS21
HDSigDB_Mouse_2021	Genes Up-Regulated In dSPNs Of HdhQ170 Vs HdhQ20 PMID32681824	17/318	3.440113e-07	1.520050e-05	0	0	4.906057e+00	7.301484e+01	RPL4;CCT2;COX7B;RPL32;MDH1;RPLP1;SOX11;MIF;UQCRH;EEF1A1;PRDX2;NAGK;GSTA4;YWHAQ;TNNT2;RPL26;CCT5
HDSigDB_Mouse_2021	Cytoplasm Protein Composition PMID16615899	20/461	8.732363e-07	3.770793e-05	0	0	3.964252e+00	5.530552e+01	YWHAE;CCT2;CAR2;GPX1;HSP90AB1;RPL32;MDH1;ARG1;RPL23;DBI;MIF;EEF1A1;PRDX2;LDHA;GSTA4;YWHAQ;FTH1;HNRNPA2B1;BLVRB;SFN
HDSigDB_Mouse_2021	Insoluble Proteins Enriched In Brain Of 12 Wk R6/2 Mice Vs WT PMID29166617	24/644	1.047646e-06	4.423395e-05	0	0	3.414122e+00	4.700893e+01	EIF5A;YWHAE;CCT2;SF3B2;HSP90AB1;RPL32;PARP1;RPS5;HNRNPU;CRMP1;RPL8;WBP11;HNRNPL;EEF1A1;RPS14;LDHA;RPS18;HNRNPA2B1;SRSF2;CTNNB1;RPL26;VIM;RPS2;ALDOA
HDSigDB_Mouse_2021	Genes Up-Regulated In Sodium Butyrate Treated STHdhQ111 Vs Control GSE129143	53/2251	1.190938e-06	4.919090e-05	0	0	2.252369e+00	3.072405e+01	RPL4;IFITM1;COX7B;RPL32;RPLP1;RPLP0;NRARP;DBI;MRPL33;RPS15;RPS14;SNRPD2;YWHAQ;RPS18;GLIPR2;FTH1;RPLP2;COX8A;EIF5A;EGFL7;1110008P14RIK;RPL23;RPS5;RPL22;MIF;DAD1;TNNT2;BLVRB;SRSF4;MALAT1;RPL26;RPL29;SRSF9;PTN;CRIP1;RASIP1;UQCRH;ANAPC11;RPL18;PDLIM4;RASL10B;IGF2;RPL34-PS1;COX6C;COL1A1;RPS26;SLC25A39;GSTA4;CYP2S1;SNAI1;OCIAD2;CNIH2;RPS21
HDSigDB_Mouse_2021	Up-regulated Genes In Cortex Of 6 Mon HD Q175 Mice Vs Q20 PMID26900923	28/845	1.305683e-06	5.278294e-05	0	0	3.047770e+00	4.129358e+01	DOCK6;RPLP1;RPLP0;AUP1;RPL8;1110065P20RIK;RPS15;GGA1;SAMM50;SNRNP70;1700037C18RIK;RNPEP;RPLP2;RPS2;RPL18;ANKRD27;GPX1;RPS5;MIF;RPS26;EEF1A1;NAGK;PLSCR3;GSTA4;SRSF2;SRSF4;VIM;RPS21
HDSigDB_Mouse_2021	Mitochondrion-specific Gene Module M4 From Mouse Brain PMID20616000	13/211	1.796986e-06	7.113068e-05	0	0	5.632930e+00	7.452029e+01	ANXA2;RPLP1;RPLP0;DBI;CRIP1;UQCRH;ANAPC11;PRDX2;SNRPD2;BLOC1S1;MDK;NHP2;POLR2J
HDSigDB_Mouse_2021	Genes Up-Regulated In Neuro2a Htt25Q-ni Vs Htt72Q-ni Vs Htt72Q-i: Transcriptional Signature 2 PMID28743452	17/377	3.546815e-06	1.375296e-04	0	0	4.089571e+00	5.132191e+01	SRRM2;RPL4;YWHAE;NAPB;HSP90AB1;HSPA5;PUS1;RPLP0;RHOA;EEF1A1;PSMC5;GJA1;NAGK;KARS;YWHAQ;HNRNPA2B1;CTNNB1
HDSigDB_Mouse_2021	Genes Up-Regulated In Mouse Microglia During Accelerated Aging PMID26001565	17/379	3.806186e-06	1.446351e-04	0	0	4.066557e+00	5.074609e+01	RPLP1;RPS5;ATP5K;MIF;COX6C;UNG;RPS26;RPS15;EEF1A1;RPS14;SNRPD2;FTH1;TIMELESS;RPS2;RPL29;RPL18;RPS21
HDSigDB_Mouse_2021	Genes Up-Regulated In Neuro2a Htt25Q-ni Vs Htt72Q-ni Vs Htt72Q-i: Transcriptional Signature 3 PMID28743452	15/303	4.396898e-06	1.638060e-04	0	0	4.487233e+00	5.534827e+01	SRRM2;YWHAE;HSP90AB1;ANXA2;PARP1;HSPA5;RPLP1;PTN;RHOA;GJA1;YWHAQ;VIM;RPS2;RPL18;ALDOA
HDSigDB_Mouse_2021	Genes Enriched In Activated Vs Quiescent NSCs PMID29983386	24/703	4.751671e-06	1.736187e-04	0	0	3.107850e+00	3.809297e+01	RPL4;SF3B2;RPL32;PARP1;RPL23;RPLP1;RPS5;ANKRD11;RPL22;HNRNPU;SOX11;PA2G4;RPL34-PS1;UNG;LARS2;KARS;CDK4;NCL;HNRNPA2B1;TIMELESS;SRSF2;CTNNB1;RPS2;RPL29
HDSigDB_Mouse_2021	Cortex RNA M22 Module (Darkgreen) PMID26900923	21/570	6.089162e-06	2.182907e-04	0	0	3.340040e+00	4.011054e+01	RPL4;EIF5A;COX7B;RPL32;RPL23;RPL22;ATP5K;DBI;CWC15;COX6C;RHOA;UQCRH;MRPL33;DHDDS;EEF1A1;LSM6;SNRPD2;RPS18;MAGOH;NHP2;SRSF2
HDSigDB_Mouse_2021	Genes Up-Regulated In Neuro2a Htt72Q-i Vs Htt25Q-ni PMID28743452	37/1411	6.279935e-06	2.209607e-04	0	0	2.426881e+00	2.906955e+01	RPL4;NAPB;HSP90AB1;RPL32;RPLP1;CRABP1;RPLP0;PDXP;CRMP1;RPL8;RPS15;RPS14;LDHA;RPS18;GLIPR2;FTH1;RPLP2;RPS2;RPL18;COX8A;ANXA2;HSPA5;RPL23;RPS5;RPL22;SNHG6;MIF;PDZK1IP1;RPS26;EEF1A1;SLC25A39;BLVRB;RPL26;ALDOA;RPS21;TOMM6;1110038B12RIK
HDSigDB_Mouse_2021	Genes Up-Regulated In Control Vs Mitomycin Treated NSCs GSE24116	49/2138	7.048046e-06	2.434779e-04	0	0	2.158703e+00	2.560818e+01	RPL4;YWHAE;COX7B;HSP90AB1;RPLP0;HNRNPU;SIX1;ECSIT;SALL1;SNRPD2;TRIM28;TMEM88;SNRNP70;MAGOH;RNPEP;CCT3;EIF5A;CCT2;PRMT7;RFC4;D8ERTD738E;PARP1;PUS1;SOX11;PCOLCE;WBP11;LARS2;KARS;TIMELESS;SRSF2;SRSF4;SRSF9;UNG;LDHA;UBN2;POLR2J;CCT5;ZFHX3;ANKRD27;DHCR24;PA2G4;COX6C;SMU1;LSM6;NASP;CDK4;HNRNPA2B1;SFXN1;INTS9
HDSigDB_Mouse_2021	Genes Up-Regulated In Meclizine Treated STHdhQ111 Vs Control GSE129143	39/1548	8.708938e-06	2.954818e-04	0	0	2.335000e+00	2.720546e+01	RPL4;HSP90AB1;RPL32;RPLP0;PDXP;RPL8;ECSIT;UNG;HSP90B1;RPS14;FIP1L1;RPS18;FTH1;SLC39A6;RPS2;RPL18;CCT5;EIF5A;CCT2;XBP1;PRMT7;HSPA5;RPL23;PUS1;RPS5;RPL22;SNHG6;MIF;PA2G4;RPS26;EEF1A1;SLC25A39;GSTA4;TMEM33;CDK4;NCL;NHP2;RPL29;1110038B12RIK
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In Skeletal Muscle Of HSALR 20B Myotonic Dystrophy Mice GSE24920	49/2161	9.430173e-06	3.128551e-04	0	0	2.132415e+00	2.467545e+01	YWHAE;HNRNPU;DBI;RPS15;RPS14;YWHAQ;RPS18;SLC39A6;COX8A;TEAD4;CCT3;CCT2;TPRA1;GPX1;ANXA2;RPL23;TMOD3;RPS5;RPL22;SOX11;RHOA;DHDDS;TMEM33;DAD1;NCL;NHP2;RPL26;RPL29;SF3B2;CRIP1;HSP90B1;FIP1L1;UBN2;RPL18;PDLIM4;SNX6;XBP1;HSPA5;RARRES2;DHCR24;IGF2R;RPS26;SMU1;H19;SMOC1;HNRNPA2B1;ACO1;VIM;RPS21
HDSigDB_Mouse_2021	Up-regulated Genes In Cerebellum Of 6 Mon HD Q175 Mice Vs Q20 GSE73468	39/1555	9.667959e-06	3.128551e-04	0	0	2.323327e+00	2.682674e+01	RNASEK;RPL32;RPLP1;RPLP0;ATP5K;CRMP1;CRIP2;RPL8;TTC28;RPS15;PRDX2;RPS14;SAMM50;RPS18;SNRNP70;RNPEP;SLC39A6;RPLP2;SERF1;RPS2;RPL18;ZC3H13;MEST;COX8A;ANKRD27;GPX1;RPL23;RPS5;MIF;COX6C;SMOC1;SFXN1;SRSF4;MALAT1;BIRC6;RPL26;RPL29;RPS21;TOMM6
HDSigDB_Mouse_2021	Genes Changed In Mouse Microglia During Accelerated Aging PMID26001565	20/541	9.714973e-06	3.128551e-04	0	0	3.341642e+00	3.856870e+01	RPLP1;RPS5;ATP5K;NRARP;MIF;COX6C;UNG;RPS26;RPS15;EEF1A1;RPS14;SALL1;SNRPD2;FTH1;TIMELESS;RPS2;RPL29;RPL18;RPS21;PDLIM4
HDSigDB_Mouse_2021	Genes Up-Regulated In Motor Vs Somato-Sensory Neurons PMID17005859	8/87	1.018957e-05	3.226697e-04	0	0	8.553268e+00	9.831251e+01	RPS14;1110008P14RIK;RPS18;RPLP0;RPL22;MALAT1;RPL26;RPL29
HDSigDB_Mouse_2021	Endoplasmic Reticulum Protein Composition PMID16615899	12/215	1.231742e-05	3.836574e-04	0	0	5.048121e+00	5.706646e+01	RPS15;EEF1A1;PRDX2;CCT2;NCL;RPLP0;CRIP2;DHCR24;PA2G4;RPL8;RHOA;HSP90B1
HDSigDB_Mouse_2021	Genes Changed In Endothelial Cells Of zQ175DN Vs WT PMID32681824	28/954	1.290171e-05	3.953750e-04	0	0	2.673542e+00	3.009913e+01	SPARC;HSP90AB1;LUZP1;TNKS;ANKRD11;CRIP2;PTN;RPS15;FIP1L1;FTH1;RNPEP;RPL18;LBR;SRRM2;RPL23;INSR;RPS5;ARHGAP29;RPL34-PS1;RHOA;HNRNPL;LSM6;COL4A1;GOLGB1;DLC1;CTNNB1;BIRC6;RPL26
HDSigDB_Mouse_2021	The Global Ubiquitinome Data Of The Soluble Fraction From The Brains Of Q175 And WT Mice PMID31138642	22/652	1.443507e-05	4.353434e-04	0	0	3.050214e+00	3.399723e+01	HCN4;RPL4;YWHAE;CCT2;CAR2;NAPB;HSP90AB1;MDH1;HNRNPU;CRMP1;DBI;AUP1;EEF1A1;PSMC5;GJA1;LDHA;HSPH1;YWHAQ;ESAM;RPS2;ALDOA;SNX6
HDSigDB_Mouse_2021	Genes Up-Regulated In WT Treated With PLX3397 Vs Control GSE136158	32/1181	1.499722e-05	4.452300e-04	0	0	2.479876e+00	2.754559e+01	IFITM1;HSP90AB1;CRABP1;CRMP1;CRIP2;RFNG;AUP1;ECSIT;CRIP1;RASIP1;LDHA;SNRPD2;TRIM28;BLOC1S1;FTH1;1700037C18RIK;RNPEP;POLR2J;CCT3;EIF5A;EGFL7;TPRA1;GPX1;D8ERTD738E;MDH1;MIF;KARS;NHP2;BLVRB;ESAM;RPL29;ALDOA
HDSigDB_Mouse_2021	Genes Changed In Striatal Cholinergic Interneurons Of zQ175DN Vs HdhQ20 PMID32681824	25/806	1.551301e-05	4.534572e-04	0	0	2.812456e+00	3.114466e+01	YWHAE;RPL32;RPLP1;HNRNPU;CRIP2;RPL8;RPS15;RPS14;LDHA;SALL1;MIER3;FTH1;UBN2;RPLP2;TNRC18;EIF5A;RPS5;RPL22;RPS26;EEF1A1;HNRNPA2B1;MALAT1;RPL26;RPL29;RPS21
HDSigDB_Mouse_2021	Differentially Expressed Proteins In iPSCs From HD Patient And Controls PMID30713489	8/94	1.805690e-05	5.198200e-04	0	0	7.854277e+00	8.578427e+01	YWHAE;EIF5A;HNRNPL;RPS18;RPLP1;RPL23;RPL29;HSP90B1
HDSigDB_Mouse_2021	Differentially Expressed Genes In Cerebellum Of 6 Mon HD Q175 Mice Vs Q20 GSE73468	60/2933	1.855784e-05	5.262671e-04	0	0	1.948336e+00	2.122638e+01	SPARC;RPL32;RPLP1;RPLP0;RPL8;TTC28;RPS15;RPS14;GJA1;RPS18;SNRNP70;FTH1;RNPEP;SLC39A6;RPLP2;CPNE3;COX8A;EGFL7;GPX1;RPL23;TMOD3;RPS5;MIF;RHOA;LARS2;TOX2;SRSF4;MALAT1;BIRC6;RPL26;RPL29;RNASEK;ATP5K;CRMP1;CRIP2;CAMKK1;PPM1F;HSP90B1;PRDX2;SAMM50;SERF1;RPS2;RPL18;ZC3H13;MEST;CAR2;ZFHX3;ANKRD27;SLC16A10;DHCR24;COX6C;IGF2R;APLN;H19;SMOC1;SFXN1;CYTB;CNIH2;RPS21;TOMM6
HDSigDB_Mouse_2021	Genes Up-Regulated In Striatal Cholinergic Interneurons Of HdhQ170 Vs HdhQ20 PMID32681824	14/302	1.923115e-05	5.373410e-04	0	0	4.169634e+00	4.527797e+01	COX8A;RPL4;EIF5A;1110008P14RIK;PRDX2;LDHA;YWHAQ;BLOC1S1;CDK4;DAD1;TNNT2;MAGOH;ALDOA;CNIH2
HDSigDB_Mouse_2021	Differentially Expressed Genes In Cerebellum Of 6 Mon HD Q140 Mice Vs Q20 GSE78270	55/2611	2.030564e-05	5.591408e-04	0	0	1.990183e+00	2.150316e+01	RPL4;DOCK6;IFITM1;COX7B;RPL32;RPLP1;AUP1;RPL8;1110065P20RIK;TTC28;RPS15;RPS14;RPS18;TMEM88;MDK;FTH1;SLC39A6;RPLP2;SRRM2;COX8A;EIF5A;EGFL7;1110008P14RIK;TPRA1;GPX1;D8ERTD738E;RPL23;RPS5;MIF;EEF1A1;RPL26;SRSF9;NAPB;TNKS;ATP5K;CRIP2;RFNG;CRIP1;CAMKK1;UQCRH;ANAPC11;HECTD1;RPS2;POLR2J;CAR2;CWC15;COX6C;IGF2R;RPS26;H19;SLC25A39;GSTA4;DLC1;RPS21;TOMM6
HDSigDB_Mouse_2021	Up-regulated Genes In CD40L Activated Microglia PMID16182406	23/720	2.183396e-05	5.926361e-04	0	0	2.885407e+00	3.096631e+01	CCT3;EIF5A;YWHAE;CCT2;ZFHX3;GPX1;HSP90AB1;PARP1;MIF;ECSIT;IGF2R;HSP90B1;COL1A1;PRDX2;GGA1;TRIM28;BLOC1S1;CDK4;MDK;TNNT2;MAGOH;RPL29;ALDOA
HDSigDB_Mouse_2021	Genes Down-Regulated In Neuro2a Htt25Q-ni Vs Htt72Q-ni Vs Htt72Q-i: Transcriptional Signature 4 PMID28743452	17/435	2.286770e-05	6.119525e-04	0	0	3.511588e+00	3.752407e+01	SRRM2;YWHAE;CCT2;HSP90AB1;PARP1;HSPA5;RPL23;RPLP0;MRPL33;EEF1A1;YWHAQ;MAGOH;HNRNPA2B1;SFXN1;VIM;RPL29;RPL18
HDSigDB_Mouse_2021	Genes Down-Regulated In Mbf1 Suppressor Deletion In Htt103Q Yeasts Vs Control Htt25Q Strain GSE18644	28/987	2.384804e-05	6.274668e-04	0	0	2.577019e+00	2.742930e+01	RPL4;NAPB;HSP90AB1;RPL32;RPLP1;CTR9;DBI;ANAPC11;PRDX2;RPS14;HSPH1;RPLP2;SERF1;RPL18;POLR2J;ARG1;RPL23;RPL22;DHDDS;RPS26;LARS2;SLC25A39;LSM6;DAD1;RPL26;RPL29;CNIH2;RPS21
HDSigDB_Mouse_2021	Insoluble Proteins Enriched In Cortex Of 12 Wk R6/2 Mice Vs WT PMID29166617	12/230	2.410794e-05	6.274668e-04	0	0	4.697168e+00	4.994484e+01	HNRNPL;EEF1A1;EIF5A;RPS14;LDHA;ANXA2;RPS18;RPS5;HNRNPA2B1;RPL26;VIM;ALDOA
HDSigDB_Mouse_2021	Genes Changed In Meclizine Treated STHdhQ111 Vs Control GSE129143	62/3099	2.560038e-05	6.573070e-04	0	0	1.907138e+00	2.016398e+01	RPL4;DOCK6;SPARC;HSP90AB1;RPL32;RPLP0;SIX1;RPL8;ECSIT;TTC28;RPS14;RPS18;FTH1;SLC39A6;EIF5A;CCT2;PRMT7;ANXA2;RPL23;PUS1;RPS5;RPL22;PCOLCE;MIF;EEF1A1;PLSCR3;TMEM33;NCL;NHP2;BIRC6;RPL29;1110038B12RIK;LUZP1;TNKS;PDXP;CRIP2;CAMKK1;PPM1F;UNG;HSP90B1;PRDX2;FIP1L1;TNRC18;RPS2;RPL18;MEST;PDLIM4;CCT5;XBP1;ZFHX3;HSPA5;ARHGAP29;SNHG6;PA2G4;COL1A1;RPS26;SLC25A39;GSTA4;CDK4;DLC1;SNAI1;VIM
HDSigDB_Mouse_2021	Genes Changed In Endothelial Cells Of HD Patients Vs Control PMID32681824	52/2441	2.687876e-05	6.651436e-04	0	0	2.000439e+00	2.105296e+01	DOCK6;IFITM1;HSP90AB1;RPL32;RPLP1;RPLP0;HNRNPU;RPL8;MRPL33;TTC28;RPS15;RPS14;GJA1;RPS18;FTH1;SRRM2;EGFL7;1110008P14RIK;D8ERTD738E;TMOD3;RPS5;EEF1A1;COL4A1;DAD1;SRSF4;BIRC6;RPL29;TNKS;ANKRD11;CRIP2;UQCRH;PPM1F;ANAPC11;HSP90B1;HSPH1;HECTD1;UBN2;PLCG2;TNRC18;RPS2;RPL18;SNX6;CAR2;MDH1;INSR;ARHGAP29;COX6C;IGF2R;RPS26;NASP;DLC1;VIM
HDSigDB_Mouse_2021	Genes Up-Regulated In Cysteamine Treated STHdhQ111 Vs Control GSE129143	9/129	2.695582e-05	6.651436e-04	0	0	6.348815e+00	6.679786e+01	COX8A;GJA1;GSTA4;DAD1;FTH1;BLVRB;PCOLCE;CRIP2;VIM
HDSigDB_Mouse_2021	Ribosome Gene Module From Mouse Brain PMID20616000	9/129	2.695582e-05	6.651436e-04	0	0	6.348815e+00	6.679786e+01	RPS26;COX7B;RPS5;MAGOH;SNHG6;CWC15;RPL8;COX6C;CCT5
