Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
HDSigDB_Mouse_2021	Genes Changed In Meclizine Treated STHdhQ111 Vs Control GSE129143	45/3099	6.312937e-06	2.598347e-04	0	0	2.334628e+00	2.795229e+01	RPL4;TNFAIP8;SPARC;AHNAK;CRABP2;CCNF;SLC2A1;CPOX;SLC41A1;FURIN;CRIP2;RPL8;WDR89;ACTB;CNN2;CCND3;TUBB5;UBB;FTH1;G3BP1;IGF2BP1;MEST;TMPO;TLE4;EIF5A;RPS9;RRM1;ANXA2;RPS5;COG4;RPL22;VEGFB;HSPE1;AIG1;PDIA6;ETV5;EEF1A1;RPS26;FAM189B;DKC1;NCL;TSR1;RPS20;VIM;RPL29
HDSigDB_Mouse_2021	Bna4 Suppressor Deletion In Htt103Q Yeasts Vs Control Htt25Q Strain GSE18644	30/1692	8.479827e-06	3.412659e-04	0	0	2.713101e+00	3.168310e+01	RPL4;YWHAE;DHX8;SLC2A1;CPOX;SLC2A3;WDR89;CNN2;TUBB5;UBB;CBS;PRDX1;RPL13;UBQLN4;EIF5A;RPS9;RRM1;ARG1;RPL22;HSPE1;CDC25A;COPZ1;DHODH;RPS26;DRAP1;DKC1;EEF1D;RPL29;RPS21;MYH7
HDSigDB_Mouse_2021	Genes Down-Regulated In Control iPSCs After 80 D Of Differentiation GSE109534	61/4869	9.018797e-06	3.550661e-04	0	0	2.120311e+00	2.462996e+01	YWHAE;TNFAIP8;DOCK8;RPLP1;CCNF;SLC2A1;CPOX;SLC2A3;RPL8;ACTB;CDH5;TUBB5;MDK;KDR;GRB10;TMPO;EIF5A;ACTR2;RPS9;RPS5;KRT8;PDIA6;SENP3;CDC25A;ETV5;EEF1A1;FAM189B;MYL7;DKC1;EEF1D;SLC25A19;NCL;PFN1;DCTPP1;SNRPA;CRABP2;CRABP1;FURIN;RASIP1;CNN2;PDF;UBB;CCDC85B;CBS;PRDX1;G3BP1;IGF2BP1;ANO10;CNNM3;RRM1;WDR18;HSPE1;ZWINT;DHODH;KRT18;ARMC10;ABI3;SERBP1;TSR1;MAN2B1;EZH2
HDSigDB_Mouse_2021	Up-regulated Insoluble Proteins In Cerebellum Of 12 Wk R6/2 Mice PXD004973	5/38	9.424143e-06	3.631303e-04	0	0	2.056455e+01	2.379778e+02	TUBB5;ACTC1;KRT18;RPL13;RPS20
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In Expanded CAG Repeats Vs Control ESCs After 6D Of Neuronal Differentiation GSE9760	25/1275	1.011551e-05	3.816496e-04	0	0	2.952222e+00	3.395481e+01	SPARC;BEX1;AHNAK;SLC2A1;SLC2A3;RASIP1;CNN2;CCND3;MDK;CCDC85B;GRB10;ANXA2;KRT8;IGF2;VEGFB;ZWINT;ETV5;H19;FRMD5;KRT18;ACTC1;DKC1;EEF1D;FKBP9;MYH7
HDSigDB_Mouse_2021	Genes Up-Regulated In Diacylglycerol Kinase Inhibitor II Treated STHdhQ111 Vs Control GSE129143	40/2653	1.032863e-05	3.817379e-04	0	0	2.377027e+00	2.728967e+01	RPL4;CRABP2;RPLP1;BTF3L4;SLC2A1;CPOX;RPL8;RASIP1;UBB;FTH1;G3BP1;KDR;UBQLN4;EIF5A;RPS9;RPS5;WDR18;CCDC58;RPL22;VEGFB;HSPE1;AIG1;RPL34-PS1;PDIA6;SENP3;ETV5;EEF1A1;RPS26;DKC1;NCL;RPA3;SERBP1;NDUFAB1;TSR1;RPS20;MAN2B1;RPL29;RPS21;DCTPP1;SNRPA
HDSigDB_Mouse_2021	Genes Down-Regulated In Friedreich Ataxia iPSCs Expression Vs HDF Cell Line GSE22651	55/4237	1.168046e-05	4.230661e-04	0	0	2.146314e+00	2.437696e+01	YWHAE;COX7B;ARL6IP1;CCNF;SLC2A1;SLC2A3;RPL8;MDK;KDR;TMPO;CSNK2A1;KRT8;CDC25A;FRMD5;TRAPPC6A;MYL7;DKC1;SLC25A19;NCL;PPIG;RPL29;DCTPP1;SNRPA;BEX1;DHX8;CRABP1;BTF3L4;RASIP1;OSGEP;PDF;ZNHIT3;CBS;PRDX1;G3BP1;IGF2BP1;RPL13;MCMBP;MEST;CNNM3;RPL41;RRM1;WDR18;CCDC58;HSPE1;ZWINT;DLK1;DHODH;RPS26;KRT18;ACTC1;ARMC10;RPA3;SERBP1;NDUFAB1;EZH2
HDSigDB_Mouse_2021	Genes Up-Regulated In Human Symptomatic HD BA9 Vs Control GSE129473	44/3084	1.317948e-05	4.680006e-04	0	0	2.273721e+00	2.554946e+01	RPL4;TNFAIP8;SPARC;AHNAK;CRABP2;DOCK8;RPLP1;CRABP1;SLC2A1;SLC41A1;RPL8;CNN2;CDH5;CCND3;PRDX1;G3BP1;KDR;RPL13;MCMBP;TMPO;RPL41;ANXA2;ARG1;RPS5;RPL22;KRT8;IGF2;HSPE1;PDIA6;CDC25A;EEF1A1;RPS26;KRT18;HAND2;NEDD4;SERBP1;ESAM;RPS20;HOXD4;VIM;RPL29;RPS21;SNRPA;MYH7
HDSigDB_Mouse_2021	Neuro2a Htt72Q-i Vs Htt25Q-ni PMID28743452	56/4377	1.442468e-05	4.779010e-04	0	0	2.118340e+00	2.361223e+01	RPL4;ARL6IP1;RPLP1;CCNF;SLC2A1;SLC2A3;RPL8;ACTB;MDK;FTH1;TMPO;TRIM67;RPS9;ANXA2;RPS5;RPL22;CDC25A;EEF1A1;FAM189B;FRMD5;TRAPPC6A;DKC1;EEF1D;NCL;HAND2;PPIG;RAPGEF5;DCTPP1;AHNAK;CRABP1;BTF3L4;CRIP2;CNN2;PDF;UBB;G3BP1;RPL13;MCMBP;MEST;UBQLN4;RPL41;RRM1;CCDC58;AIG1;ZWINT;DHODH;RPS26;DRAP1;TMEM54;RPA3;NEDD4;TSR1;RPS20;CALM2;RPS21;EZH2
HDSigDB_Mouse_2021	Down-regulated Genes In HD Fibroblasts After Neuronal Differentiation GSE84013	40/2691	1.450881e-05	4.779010e-04	0	0	2.337789e+00	2.604473e+01	RPL4;TNFAIP8;SPARC;AHNAK;RPLP1;SLC2A1;FURIN;CRIP2;RPL8;ACTB;CNN2;TUBB5;MDK;CBS;PRDX1;G3BP1;RPL13;ANO10;RPS9;RPL41;ANXA2;RPS5;RPL22;KRT8;PDIA6;ZWINT;EEF1A1;RPS26;DRAP1;DKC1;EEF1D;PMP22;RPS20;MAN2B1;FKBP9;VIM;RPL29;PFN1;CALM2;RPS21
HDSigDB_Mouse_2021	Mutant And Wild Type Cytoplasmic HTT Interacting Proteins PMID22556411	12/350	1.451195e-05	4.779010e-04	0	0	4.983440e+00	5.551821e+01	RPL4;ACTR2;RPS9;ACTC1;EEF1D;RPLP1;SERBP1;G3BP1;RPL13;RPS20;RPS21;ACTB
HDSigDB_Mouse_2021	Down-regulated Genes In Gonadal Adipose Tissue Of 6 Mon HD Q175 Mice Vs WT GSE76752	47/3407	1.451383e-05	4.779010e-04	0	0	2.217786e+00	2.470704e+01	RPL4;YWHAE;SNORD15B;COX7B;TNFAIP8;RPLP1;BTF3L4;RPL8;OSGEP;PDF;ZNHIT3;FTH1;PRDX1;RPL13;ANO10;POLR2G;EIF5A;RPS9;RPL41;RPS5;WDR18;CCDC58;RPL22;VEGFB;HSPE1;RPL34-PS1;COX6C;SENP3;COPZ1;ZWINT;EEF1A1;RPS26;DRAP1;TRAPPC6A;ARMC10;DKC1;EEF1D;RPA3;NDUFS4;NDUFAB1;RPS20;CYTB;RPL29;PFN1;RPS21;DCTPP1;SNRPA
HDSigDB_Mouse_2021	Genes Down-Regulated In HD iPSCs After 130 D Of Differentiation GSE109534	56/4385	1.525548e-05	4.933512e-04	0	0	2.113336e+00	2.343811e+01	TNFAIP8;DOCK8;RPLP1;CCNF;SLC2A1;CPOX;SLC2A3;RPL8;ACTB;TUBB5;MDK;KDR;GRB10;TMPO;TLE4;EIF5A;RPS9;RPS5;KRT8;PDIA6;CDC25A;EEF1A1;FAM189B;TRAPPC6A;DKC1;SLC25A19;NCL;PFN1;RAPGEF5;SNRPA;CRABP2;CRABP1;RASIP1;CNN2;PDF;UBB;CCDC85B;CBS;PRDX1;G3BP1;IGF2BP1;ANO10;CNNM3;WDR18;CCDC58;HSPE1;ZWINT;KRT18;ACTC1;ARMC10;ABI3;RPA3;SERBP1;NDUFAB1;TSR1;MAN2B1
HDSigDB_Mouse_2021	Imprinted Genes Expressed In Rostral And Caudal Serotonergic Neurons PMID20071532	5/43	1.753259e-05	5.570443e-04	0	0	1.785418e+01	1.955292e+02	H19;PEG3;GRB10;MEST;DLK1
HDSigDB_Mouse_2021	Genes Up-Regulated In Neuro2a Htt25Q-ni Vs Htt72Q-ni Vs Htt72Q-i: Transcriptional Signature 3 PMID28743452	11/303	1.973407e-05	6.161793e-04	0	0	5.262402e+00	5.700847e+01	YWHAE;ANXA2;EEF1D;RPLP1;G3BP1;KRT8;VIM;UBQLN4;ACTB;ZWINT;EZH2
HDSigDB_Mouse_2021	Insoluble Proteins Enriched In Striatum Of 12 Wk R6/2 Mice Vs WT PMID29166617	6/75	2.197862e-05	6.635621e-04	0	0	1.186207e+01	1.272259e+02	EIF5A;EEF1A1;TUBB5;ACTC1;VIM;ACTB
HDSigDB_Mouse_2021	Differentially Expressed Insoluble Proteins In Cerebellum Of 12 Wk R6/2 Mice PXD004973	5/45	2.198439e-05	6.635621e-04	0	0	1.695976e+01	1.818964e+02	TUBB5;ACTC1;KRT18;RPL13;RPS20
HDSigDB_Mouse_2021	ABeta-induced Microglial Genes PMID14612454	14/492	2.251861e-05	6.685444e-04	0	0	4.141252e+00	4.431623e+01	EIF5A;YWHAE;RPL41;RPS5;RPLP1;HSPE1;RPL8;COX6C;FTH1;PRDX1;RPL13;RPS20;CALM2;SNRPA
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In Normal iPSCs-derived Neurons Vs iPSCs GSE65399	40/2759	2.609819e-05	7.623196e-04	0	0	2.270310e+00	2.396005e+01	TNFAIP8;RPLP1;CCNF;SLC2A3;RPL8;RASIP1;CNN2;CBS;PRDX1;G3BP1;KDR;ANO10;MEST;CNNM3;WDR18;CCDC58;KRT8;HSPE1;AIG1;CDC25A;ZWINT;RPS26;TRAPPC6A;MYL7;KRT18;ACTC1;ARMC10;TMEM54;DKC1;SLC25A19;NCL;RPA3;SERBP1;NDUFAB1;TSR1;RPL29;PFN1;RPS21;DCTPP1;SNRPA
HDSigDB_Mouse_2021	Genes Down-Regulated In Endothelial Cells Of HD Patients Vs Control PMID32681824	17/717	3.047138e-05	8.759313e-04	0	0	3.470501e+00	3.608878e+01	TLE4;RPS9;RPL41;RPS5;RPLP1;SLC2A1;RPL8;COX6C;ACTB;EEF1A1;RPS26;UBB;FTH1;PRDX1;RPL13;VIM;RPL29
HDSigDB_Mouse_2021	Insoluble Proteins Enriched In Hippocampus Of 12 Wk R6/2 Mice Vs WT PMID29166617	9/212	3.429684e-05	9.704935e-04	0	0	6.133838e+00	6.305865e+01	EEF1A1;EIF5A;TUBB5;ACTC1;UBB;SERBP1;VIM;ACTB;TMPO
HDSigDB_Mouse_2021	Myotonic Dystrophy 2 Vs Non-Myotonic Dystrophy Markers In Human Skeletal Muscle GSE48828	14/513	3.557707e-05	9.912320e-04	0	0	3.962670e+00	4.059283e+01	SPARC;ANXA2;IGF2;SLC2A3;DLK1;CNN2;TUBB5;FTH1;NEDD4;PMP22;KDR;GRB10;VIM;CALM2
HDSigDB_Mouse_2021	Ribosomal Subunit Gene Module From Cerebral Cortex PMID18849986	4/27	4.786280e-05	1.302207e-03	0	0	2.345578e+01	2.333187e+02	RPLP1;RPS5;RPS20;RPS21
HDSigDB_Mouse_2021	Genes Up-Regulated In Control Vs Mitomycin Treated NSCs GSE24116	33/2138	4.817664e-05	1.302207e-03	0	0	2.357390e+00	2.343395e+01	RPL4;YWHAE;COX7B;CCNF;CPOX;WDR89;ACTB;ZNHIT3;G3BP1;MCMBP;UBQLN4;TMPO;TRIM67;EIF5A;RRM1;WDR18;CCDC58;HSPE1;COX6C;CDC25A;ETV5;DHODH;ARMC10;EEF1D;RPA3;SERBP1;NDUFS4;NDUFAB1;TSR1;FKBP9;DCTPP1;SNRPA;EZH2
HDSigDB_Mouse_2021	Genes Down-Regulated In Myotonic Dystrophy 2 Vs Non-Myotonic Dystrophy Markers In Human Skeletal Muscle GSE48828	11/336	5.068646e-05	1.349900e-03	0	0	4.720088e+00	4.668097e+01	CNN2;TUBB5;SPARC;ANXA2;FTH1;PMP22;KDR;IGF2;SLC2A3;VIM;CALM2
HDSigDB_Mouse_2021	Genes Up-Regulated In Neuro2a Htt72Q-i Vs Htt25Q-ni PMID28743452	25/1411	5.480790e-05	1.438509e-03	0	0	2.643069e+00	2.593294e+01	RPL4;RPLP1;CRABP1;SLC2A1;SLC2A3;RPL8;ACTB;CNN2;UBB;FTH1;RPL13;RPS9;RPL41;ANXA2;RPS5;CCDC58;RPL22;AIG1;ZWINT;EEF1A1;RPS26;DRAP1;TRAPPC6A;RPS20;RPS21
HDSigDB_Mouse_2021	Ribosome Gene Module From Mouse Brain PMID20616000	7/129	5.634303e-05	1.457675e-03	0	0	7.860257e+00	7.690517e+01	RPS26;COX7B;RPS5;NDUFS4;RPL8;COX6C;HSPE1
HDSigDB_Mouse_2021	Genes Down-Regulated In Friedreich Ataxia iPSCs Expression Vs IMR90 Cell Line GSE22651	58/4813	5.820123e-05	1.470262e-03	0	0	1.979698e+00	1.930523e+01	YWHAE;COX7B;ARL6IP1;RPLP1;CCNF;SLC2A3;RPL8;WDR89;MDK;KDR;GRB10;TMPO;CSNK2A1;KRT8;CDC25A;FRMD5;TRAPPC6A;MYL7;DKC1;SLC25A19;NCL;PPIG;DCTPP1;SNRPA;BEX1;CRABP2;CRABP1;BTF3L4;RASIP1;OSGEP;PDF;ZNHIT3;CBS;PRDX1;G3BP1;IGF2BP1;RPL13;MCMBP;POLR2G;MEST;CNNM3;RRM1;WDR18;CCDC58;HSPE1;ZWINT;RPS26;H19;KRT18;ACTC1;ARMC10;ABI3;RPA3;SERBP1;VPS41;NDUFAB1;RPS20;EZH2
HDSigDB_Mouse_2021	Up-regulated Genes In The Heart Of Dox Treated FRDAkd Mice At 16 Wk GSE98790	15/608	5.874738e-05	1.470262e-03	0	0	3.581490e+00	3.489182e+01	RRM1;SPARC;ARL6IP1;ANXA2;ARG1;RPS5;ACTB;RPS26;TUBB5;PRDX1;PMP22;MAN2B1;VIM;PFN1;CALM2
HDSigDB_Mouse_2021	Genes Down-Regulated In HD iPSCs After 80 D Of Differentiation GSE109534	57/4702	5.926512e-05	1.470262e-03	0	0	1.984811e+00	1.931914e+01	TNFAIP8;DOCK8;CCNF;SLC2A1;CPOX;SLC2A3;RPL8;ACTB;CDH5;TUBB5;MDK;KDR;GRB10;TMPO;EIF5A;ACTR2;RPS9;CSNK2A1;KRT8;PDIA6;CDC25A;ETV5;EEF1A1;FAM189B;DKC1;SLC25A19;NCL;SPECC1L;PFN1;RAPGEF5;SNRPA;CRABP2;CRABP1;SLC41A1;FURIN;RASIP1;CNN2;PDF;UBB;CCDC85B;CBS;PRDX1;G3BP1;IGF2BP1;ANO10;CNNM3;WDR18;CCDC58;ZWINT;DHODH;KRT18;ACTC1;ARMC10;ABI3;SERBP1;TSR1;MAN2B1
HDSigDB_Mouse_2021	Up-regulated Genes In The Heart Of Dox Treated FRDAkd Vs WT Mice At 12 Wk GSE98790	13/471	6.092153e-05	1.490931e-03	0	0	3.988403e+00	3.871113e+01	RRM1;SPARC;ARL6IP1;ANXA2;IGF2;ACTB;EEF1A1;RPS26;H19;TUBB5;PMP22;MAN2B1;VIM
HDSigDB_Mouse_2021	Cerebrospinal Fluid Proteome Of WT And HD R6/2 Mice PMID29166617	18/845	7.073375e-05	1.707984e-03	0	0	3.112946e+00	2.974914e+01	EIF5A;YWHAE;ACTR2;SPARC;RPS5;RPLP1;IGF2;HSPE1;ACTB;EEF1A1;CDH5;ACTC1;UBB;NCL;PRDX1;SERBP1;PPIG;VIM
HDSigDB_Mouse_2021	Plasma Membrane Protein Composition PMID16615899	9/234	7.368625e-05	1.755866e-03	0	0	5.527887e+00	5.260169e+01	EEF1A1;ACTR2;RPS9;KRT18;NCL;KRT8;VIM;RPL8;RPS21
HDSigDB_Mouse_2021	Expression In Quadriceps Muscle Of Clcn1 Null Myotonic Dystrophy Mice (MOE430A Array) GSE14691	16/699	7.993959e-05	1.880138e-03	0	0	3.325807e+00	3.137646e+01	AHNAK;CSNK2A1;IGF2;SLC2A1;SLC41A1;DRAP1;FAM189B;ACTC1;ZNHIT3;NEDD4;SERBP1;VPS41;PMP22;VIM;CALM2;MYH7
HDSigDB_Mouse_2021	Genes Enriched In Activated Vs Quiescent NSCs PMID29983386	16/703	8.543335e-05	1.983587e-03	0	0	3.305752e+00	3.096754e+01	RPL4;RPL41;RRM1;RPS5;RPLP1;RPL22;RPL34-PS1;CDC25A;TUBB5;ARMC10;DKC1;NCL;NEDD4;GRB10;RPL29;TMPO
HDSigDB_Mouse_2021	Genes Up-Regulated In Striatal Cholinergic Interneurons Of HdhQ111 Vs HdhQ20 PMID32681824	13/489	8.888025e-05	2.031300e-03	0	0	3.834018e+00	3.576457e+01	RPL4;EIF5A;YWHAE;RPL41;VEGFB;COPZ1;ZWINT;SLC25A19;NDUFS4;VPS41;FLYWCH1;PFN1;CALM2
HDSigDB_Mouse_2021	Top 50 Human Platelet-Expressed Genes PMID18839115	5/60	8.973166e-05	2.031300e-03	0	0	1.232503e+01	1.148531e+02	RPL41;SPARC;UBB;FTH1;ACTB
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In Friedreich Ataxia iPSCs-derived Neurons Vs iPSCs GSE65399	41/3020	9.188397e-05	2.054344e-03	0	0	2.110745e+00	1.961934e+01	YWHAE;TNFAIP8;BEX1;CRABP2;CCNF;CPOX;SLC41A1;SLC2A3;RPL8;RASIP1;CBS;PRDX1;KDR;RPL13;ANO10;MEST;CNNM3;RPL41;WDR18;CCDC58;KRT8;HSPE1;AIG1;CDC25A;EEF1A1;RPS26;TRAPPC6A;MYL7;KRT18;ARMC10;TMEM54;DKC1;SLC25A19;RPA3;SERBP1;MAN2B1;RPL29;PFN1;RPS21;DCTPP1;SNRPA
HDSigDB_Mouse_2021	Genes Down-Regulated In Friedreich Ataxia iPSCs Expression Vs SC31-MSC Cell Line GSE22651	56/4693	1.131028e-04	2.497917e-03	0	0	1.933809e+00	1.757294e+01	RPL4;YWHAE;COX7B;ARL6IP1;RPLP1;CCNF;SLC2A3;WDR89;MDK;KDR;TMPO;CSNK2A1;KRT8;CDC25A;TRAPPC6A;MYL7;DKC1;SLC25A19;NCL;PPIG;RPL29;DCTPP1;SNRPA;BEX1;CRABP2;CRABP1;BTF3L4;RASIP1;OSGEP;PDF;UBB;ZNHIT3;CBS;PRDX1;G3BP1;IGF2BP1;RPL13;MEST;CNNM3;RRM1;CCDC58;HSPE1;COX6C;ZWINT;DLK1;DHODH;RPS26;KRT18;ACTC1;ARMC10;RPA3;SERBP1;VPS41;NDUFAB1;RPS20;EZH2
HDSigDB_Mouse_2021	Genes Up-Regulated In Genes Changed In Fragile X Syndrome iPSCs Vs Fibroblasts GSE21348	26/1584	1.340744e-04	2.925406e-03	0	0	2.441931e+00	2.177498e+01	BEX1;CRABP2;ARL6IP1;CRABP1;CCNF;SLC2A1;SLC2A3;WDR89;MDK;CBS;KDR;IGF2BP1;MEST;TMPO;CSNK2A1;KRT8;IGF2;DLK1;H19;KRT18;RPA3;TSPAN18;RAPGEF5;DCTPP1;SNRPA;EZH2
HDSigDB_Mouse_2021	Genes Up-Regulated In Neuro2a Htt25Q-ni Vs Htt72Q-ni Vs Htt72Q-i: Transcriptional Signature 2 PMID28743452	11/377	1.407480e-04	3.004930e-03	0	0	4.182533e+00	3.709296e+01	EEF1A1;RPL4;CNN2;YWHAE;RPS9;SERBP1;IGF2BP1;UBQLN4;ACTB;ZWINT;EZH2
HDSigDB_Mouse_2021	Up-regulated Genes In HD NPCs Vs Control NPCs GSE95343	26/1589	1.410376e-04	3.004930e-03	0	0	2.433454e+00	2.157618e+01	RPL4;SPARC;AHNAK;CRABP2;RPLP1;RPL8;CCND3;G3BP1;RPL13;MEST;RPL41;RPS5;RPL22;EEF1A1;H19;FAM189B;ACTC1;EEF1D;NCL;PMP22;RPS20;MAN2B1;CYTB;PFN1;RPS21;MYH7
HDSigDB_Mouse_2021	Genes Up-Regulated In dSPNs Of HdhQ170 Vs HdhQ20 PMID32681824	10/318	1.556178e-04	3.277022e-03	0	0	4.499632e+00	3.945325e+01	EEF1A1;DRAP1;RPL4;RPS9;COX7B;PRDX1;RPLP1;RPL13;RPS20;ZWINT
HDSigDB_Mouse_2021	Expression In 10 Wk Frataxin KO Friedreich Ataxia Mice GSE31208	48/3854	1.626140e-04	3.384987e-03	0	0	1.964359e+00	1.713732e+01	RPL4;YWHAE;TNFAIP8;SPARC;BEX1;RPLP1;CRIP2;ACTB;OSGEP;PDF;ZNHIT3;PRDX1;ANO10;TLE4;ANXA2;CSNK2A1;WDR18;RPL22;IGF2;HSPE1;AIG1;COX6C;ZWINT;ETV5;EEF1A1;H19;FRMD5;MYL7;KRT18;EEF1D;SLC25A19;NCL;RPA3;SERBP1;NDUFS4;VPS41;NDUFAB1;PMP22;TSR1;ESAM;RPS20;PPIG;VIM;CALM2;RPS21;DCTPP1;EZH2;MYH7
HDSigDB_Mouse_2021	Genes Down-Regulated In Mbf1 Suppressor Deletion In Htt103Q Yeasts Vs Control Htt25Q Strain GSE18644	19/987	1.659635e-04	3.415454e-03	0	0	2.807562e+00	2.443629e+01	RPL4;ACTR2;RPS9;ARG1;RPLP1;RPL22;SLC2A1;SLC2A3;HSPE1;WDR89;COPZ1;RPS26;DRAP1;CNN2;UBB;PRDX1;RPL29;RPS21;SNRPA
HDSigDB_Mouse_2021	Insoluble Proteins Enriched In Cerebellum Of 12 Wk R6/2 Mice Vs WT PMID29166617	6/109	1.791176e-04	3.644742e-03	0	0	7.932775e+00	6.843976e+01	EEF1A1;TUBB5;ACTC1;KRT8;VIM;ACTB
HDSigDB_Mouse_2021	Genes Down-Regulated In Control iPSCs After 60 D Of Differentiation GSE109534	54/4544	1.814757e-04	3.651694e-03	0	0	1.904314e+00	1.640450e+01	TNFAIP8;DOCK8;RPLP1;CCNF;SLC2A1;CPOX;SLC2A3;RPL8;ACTB;MDK;KDR;GRB10;EIF5A;RPS9;KRT8;PDIA6;SENP3;CDC25A;ETV5;FAM189B;MYL7;DKC1;SLC25A19;NCL;PFN1;DCTPP1;SNRPA;CRABP2;CRABP1;FURIN;RASIP1;CNN2;PDF;UBB;CCDC85B;CBS;PRDX1;G3BP1;IGF2BP1;ANO10;WDR18;HSPE1;AIG1;ZWINT;DHODH;KRT18;ACTC1;ARMC10;ABI3;RPA3;SERBP1;NDUFAB1;TSR1;MAN2B1
HDSigDB_Mouse_2021	Expression In Mbnl1/2 KO MEFs Treated With Mbnl3 siRNA Vs Untreated WT MEFs GSE60487	26/1622	1.957030e-04	3.894705e-03	0	0	2.378837e+00	2.031268e+01	TNFAIP8;BEX1;AHNAK;ARL6IP1;DHX8;FURIN;ACTB;PDF;KDR;GRB10;ANO10;EIF5A;RPL41;ANXA2;RPS5;VEGFB;COX6C;COPZ1;KRT18;EEF1D;SERBP1;RPS20;MAN2B1;DCTPP1;SNRPA;EZH2
HDSigDB_Mouse_2021	Endoplasmic Reticulum Protein Composition PMID16615899	8/215	2.334055e-04	4.590506e-03	0	0	5.308469e+00	4.439331e+01	EEF1A1;NCL;PRDX1;SERBP1;BTF3L4;G3BP1;CRIP2;RPL8
HDSigDB_Mouse_2021	Genes Up-Regulated In Meclizine Treated STHdhQ111 Vs Control GSE129143	25/1548	2.357355e-04	4.590506e-03	0	0	2.387466e+00	1.994203e+01	RPL4;CRABP2;SLC2A1;CPOX;RPL8;WDR89;UBB;FTH1;G3BP1;EIF5A;RPS9;RPS5;RPL22;VEGFB;HSPE1;AIG1;PDIA6;ETV5;EEF1A1;RPS26;DKC1;NCL;TSR1;RPS20;RPL29
HDSigDB_Mouse_2021	Up-regulated Insoluble Proteins In Cerebral Cortex Of 12 Wk R6/2 Mice PXD004973	10/341	2.726996e-04	5.236057e-03	0	0	4.182040e+00	3.432259e+01	EIF5A;ACTC1;EEF1D;RPS5;PRDX1;HBA-X;KRT8;RPS20;VIM;ACTB
HDSigDB_Mouse_2021	Genes Down-Regulated In Myotonic Dystrophy 2 Markers In Human Skeletal Muscle E-D-7014	42/3281	2.746689e-04	5.236057e-03	0	0	1.975975e+00	1.620289e+01	SLC2A3;FURIN;CRIP2;RPL8;WDR89;CCND3;TUBB5;UBB;CCDC85B;FTH1;RPL13;ANO10;CNNM3;UBQLN4;TMPO;EIF5A;RPS9;ANXA2;RPS5;COG4;WDR18;HSPE1;SENP3;COPZ1;ETV5;DRAP1;H19;FAM189B;TRAPPC6A;DKC1;EEF1D;SLC25A19;RPA3;PMP22;ESAM;MAN2B1;FLYWCH1;RPL29;PFN1;RPS21;DCTPP1;SNRPA
HDSigDB_Mouse_2021	Genes Up-Regulated In Sodium Butyrate Treated STHdhQ111 Vs Control GSE129143	32/2251	2.969503e-04	5.601844e-03	0	0	2.136476e+00	1.735234e+01	RPL4;COX7B;CRABP2;RPLP1;RASIP1;ACTB;UBB;CCDC85B;CBS;FTH1;PRDX1;EIF5A;RPL41;RPS5;RPL22;IGF2;AIG1;RPL34-PS1;COX6C;PDIA6;RPS26;FAM189B;FRMD5;TRAPPC6A;NDUFAB1;RPS20;PPIG;RPL29;CALM2;RPS21;PRRT4;DCTPP1
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In Normal Human Brain Vs Other Fetal Tissues GSE65399	42/3300	3.115236e-04	5.816178e-03	0	0	1.962205e+00	1.584291e+01	COX7B;TNFAIP8;SPARC;AHNAK;CRABP2;DOCK8;RPLP1;HBA-X;SLC2A1;CPOX;RASIP1;CNN2;CDH5;CCND3;MDK;G3BP1;MEST;TMPO;ANXA2;CCDC58;KRT8;IGF2;HSPE1;PDIA6;CDC25A;ZWINT;DLK1;RPS26;H19;TRAPPC6A;KRT18;ACTC1;ABI3;EEF1D;RPA3;HAND2;NEDD4;PMP22;ESAM;VIM;RPL29;PFN1
HDSigDB_Mouse_2021	Top Astrocyte-Expressed Genes In Humans And Mice PMID29892006	19/1041	3.252059e-04	6.009673e-03	0	0	2.651612e+00	2.129523e+01	RPL4;YWHAE;RPS9;SPARC;ARL6IP1;SLC41A1;PDIA6;ACTB;EEF1A1;UBB;CBS;NCL;FTH1;PRDX1;NEDD4;PMP22;VIM;CYTB;CALM2
HDSigDB_Mouse_2021	HDACi-4b Treated PBMCs From Friedreich Ataxia Patients Vs Controls GSE30933	24/1492	3.381739e-04	6.186191e-03	0	0	2.366195e+00	1.891052e+01	EIF5A;RRM1;SPARC;AHNAK;ARL6IP1;ANXA2;COG4;RPLP1;CCNF;PDIA6;ACTB;ZWINT;DKC1;ZNHIT3;SLC25A19;RPA3;SERBP1;G3BP1;NDUFAB1;PMP22;ANO10;FLYWCH1;PPIG;DCTPP1
HDSigDB_Mouse_2021	Differentially Expressed Soluble Proteins In Hippocampus Of 8 Wk R6/2 Mice PXD004973	13/563	3.519641e-04	6.374070e-03	0	0	3.305494e+00	2.628523e+01	EIF5A;CSNK2A1;RPS5;HSPE1;RPL8;COPZ1;OSGEP;RPS26;ACTC1;PRDX1;NEDD4;RPL13;PFN1
