Gene_set	Term	P-value	Adjusted P-value	Old P-value	Old adjusted P-value	Odds Ratio	Combined Score	Genes
HDSigDB_Mouse_2021	The Global Proteome Data Of The Soluble Fraction From The Brains Of Q175 And WT Mice PMID31138642	5.598776e-12	3.959596e-10	0	0	2.626409e+00	6.804625e+01	RPL4;YWHAE;SPARC;HSP90AB1;RPL32;PLXND1;RPLP1;RPLP0;HNRNPU;DBI;RPL8;ECSIT;RPS15;RPS14;GJA1;TRIM28;SNRPD2;YWHAQ;RPS18;SNRNP70;FTH1;MAGOH;RNPEP;SLC39A6;RPLP2;EIF5A;SRRM2;CCT3;CCT2;GPX1;PRMT7;ANXA2;RPS5;RPL23;RPL22;MIF;WBP11;RHOA;EEF1A1;LARS2;KARS;TMEM33;DAD1;NCL;SRSF2;BLVRB;SRSF4;BIRC6;RPL26;RPL29;ALDOA;NAPB;LUZP1;ATP5K;PDXP;CRMP1;MTIF2;CRIP2;PTN;PPM1F;UQCRH;CAMKK1;HSP90B1;PRDX2;GGA1;LDHA;HECTD1;HSPH1;SAMM50;RPS2;RPL18;CCT5;SNX6;CAR2;HSPA5;MDH1;PA2G4;COX6C;RPS26;SMU1;HNRNPL;PSMC5;NAGK;GSTA4;NASP;HNRNPA2B1;CTNNB1;SFXN1;ACO1;VIM;OCIAD2;RPS21
HDSigDB_Mouse_2021	Down-regulated Genes In White Adipose Gonadal Tissue Of HD Q175 Mice PMID26900923	5.626795e-12	3.959596e-10	0	0	2.935309e+00	7.603473e+01	YWHAE;COX7B;RPLP1;HBA-A2;DBI;AUP1;RPL8;ECSIT;1110065P20RIK;MRPL33;RPS15;SNRPD2;YWHAQ;RPS18;SNRNP70;MAGOH;RNPEP;RPLP2;EIF5A;COX8A;CCT2;EGFL7;GPX1;1110008P14RIK;D8ERTD738E;PUS1;RPL22;SOX11;LARS2;DAD1;SRSF2;NHP2;SRSF4;ALDOA;SRSF9;RNASEK;ATP5K;FBXO45;MTIF2;RFNG;UQCRH;RASIP1;UNG;PRDX2;GGA1;LDHA;SAMM50;BLOC1S1;MIER3;SERF1;RPS2;RPL18;POLR2J;MDH1;SNHG6;1110004F10RIK;PA2G4;CWC15;COX6C;SMU1;HNRNPL;PSMC5;SLC25A39;NASP;DLC1;HNRNPA2B1;SFXN1;RPS21;TOMM6
HDSigDB_Mouse_2021	Genes Up-Regulated In Human Symptomatic HD BA9 Vs Control GSE129473	9.799503e-12	6.649663e-10	0	0	2.857705e+00	7.243907e+01	RPL4;DOCK6;IFITM1;SPARC;RPL32;RPLP1;RPLP0;SIX1;NRARP;DBI;AUP1;RPL8;MRPL33;RPS14;CDH5;GJA1;RPS18;MAGOH;RPLP2;CPNE3;LBR;CCT3;TEAD4;GPX1;RFC4;ANXA2;ARG1;RPS5;RPL23;RPL22;PCOLCE;TFIP11;MIF;RHOA;EEF1A1;KARS;DAD1;TIMELESS;RPL26;RPL29;SRSF9;CRABP1;CTR9;ANAPC11;UNG;HSPH1;MIER3;PLCG2;RPS2;RPL18;POLR2J;PDLIM4;CCT5;XBP1;RARRES2;IGF2;ARHGAP29;SNHG6;CWC15;RPS26;COL1A1;LSM6;CDK4;GOLGB1;SMOC1;HNRNPA2B1;SNAI1;ESAM;VIM;RPS21;TOMM6
HDSigDB_Mouse_2021	Recycling endosome/trans-Golgi Network Protein Composition PMID16615899	8.860881e-11	5.805405e-09	0	0	7.198148e+00	1.666140e+02	RPL4;EIF5A;CCT2;RPL32;ARG1;RPLP0;RPL22;HNRNPU;PA2G4;RPL8;IGF2R;EEF1A1;RPS14;PRDX2;RPS18;NCL;HNRNPA2B1;SRSF2;RPS2;RPL18
HDSigDB_Mouse_2021	Liver RNA M17 Module (Grey60) PMID26900923	1.345961e-10	8.524421e-09	0	0	1.193773e+01	2.713296e+02	RPL4;RPL32;RPL23;RPS5;RPLP0;RPL8;RPS15;EEF1A1;RPS26;RPS14;SNRPD2;RPS18;RPLP2;RPL18
HDSigDB_Mouse_2021	Up-regulated Insoluble Proteins In Cerebral Cortex Of 12 Wk R6/2 Mice PXD004973	1.109047e-09	6.797387e-08	0	0	6.152765e+00	1.268686e+02	EIF5A;CAR2;CCT2;HSPA5;MDH1;RPS5;HNRNPU;HBA-A2;MIF;RPS15;HNRNPL;RPS14;LDHA;SNRPD2;YWHAQ;RPS18;SRSF2;RPL26;VIM;ALDOA
HDSigDB_Mouse_2021	Plasma Membrane Protein Composition PMID16615899	1.204930e-09	7.154274e-08	0	0	7.476755e+00	1.535489e+02	CCT3;CCT2;HNRNPU;MIF;RPL8;RHOA;IGF2R;EEF1A1;RPS14;LDHA;GSTA4;NCL;HNRNPA2B1;RPS2;VIM;RPS21;CCT5
HDSigDB_Mouse_2021	Genes Down-Regulated In Endothelial Cells Of HD Patients Vs Control PMID32681824	1.267333e-09	7.296763e-08	0	0	4.241577e+00	8.689445e+01	IFITM1;RPL32;RPLP1;RPLP0;RPL8;UQCRH;MRPL33;HSP90B1;ANAPC11;RPS15;RPS14;HECTD1;RPS18;FTH1;RPS2;RPL18;CAR2;EGFL7;1110008P14RIK;D8ERTD738E;MDH1;RPS5;COX6C;RPS26;EEF1A1;DAD1;COL4A1;VIM;RPL29
HDSigDB_Mouse_2021	ABeta-induced Microglial Genes PMID14612454	1.359836e-09	7.599082e-08	0	0	4.820630e+00	9.841752e+01	YWHAE;HSP90AB1;RPL32;RPLP1;RPLP0;DBI;RPL8;UQCRH;TRIM28;FIP1L1;RPS18;FTH1;POLR2J;EIF5A;COX8A;GPX1;PARP1;RPS5;RPL23;COX6C;HNRNPL;PSMC5;NAGK;CTNNB1;RPL26
HDSigDB_Mouse_2021	Genes Up-Regulated In 4-Deoxypyridoxine Treated STHdhQ111 Vs Control GSE129143	1.431714e-09	7.772161e-08	0	0	5.457073e+00	1.111300e+02	RPL4;EGFL7;RPL32;RPS5;RPL23;RPLP0;RPL22;SNHG6;RPS26;RPS15;RPS14;GSTA4;RPS18;FTH1;RPLP2;BLVRB;MALAT1;VIM;RPL29;RPL18;CNIH2;1110038B12RIK
HDSigDB_Mouse_2021	Up-regulated Genes In Human Neurodegenerative Prefrontal Cortex PMID29375298	1.592175e-09	8.403146e-08	0	0	2.811256e+00	5.695089e+01	RPL4;DOCK6;IFITM1;RPL32;RPLP1;RPLP0;SIX1;DBI;AUP1;RPL8;RPS15;RPS14;CDH5;GJA1;UPK1A;TRIM28;RPS18;RNPEP;RPLP2;CCT3;TEAD4;EGFL7;GPX1;TPRA1;ANXA2;RPS5;RPL23;TMOD3;RPL22;PCOLCE;DAD1;TIMELESS;SRSF4;RPL26;RPL29;CRABP1;RFNG;RASIP1;ANAPC11;UNG;RPS2;RPL18;POLR2J;PDLIM4;RARRES2;IGF2;SNHG6;APLN;H19;SLC25A39;SNAI1;ESAM;VIM;RPS21
HDSigDB_Mouse_2021	Postsynaptic Density Proteins PMID21170055	6.023728e-09	3.093266e-07	0	0	2.950898e+00	5.585330e+01	RPL4;YWHAE;NAPB;HSP90AB1;RPLP0;ATP5K;PDXP;CRMP1;CRIP2;RPL8;CAMKK1;HSP90B1;RPS14;PRDX2;GJA1;LDHA;HSPH1;SAMM50;YWHAQ;RPS18;GLIPR2;FTH1;SFN;CCT5;SNX6;CCT3;CAR2;CCT2;GPX1;ANXA2;HSPA5;MDH1;PARP1;RPS5;COX6C;RHOA;EEF1A1;KARS;DAD1;GOLGB1;CTNNB1;BLVRB;SFXN1;VIM;ALDOA
HDSigDB_Mouse_2021	Cortex RNA M17 Module (Grey60) PMID26900923	6.825729e-09	3.412865e-07	0	0	6.594974e+00	1.240024e+02	RPS5;PDXP;SNHG6;RPL8;ANAPC11;RPS15;RPS14;TRIM28;CDK4;BLOC1S1;FTH1;RPS2;RPL29;RPL18;RPS21;SRSF9;TOMM6
HDSigDB_Mouse_2021	Alzheimer Disease Down-Regulated Genes In CA1 Area Of Hippocampus Liang PMID18270320	1.173500e-08	5.717052e-07	0	0	2.501479e+00	4.567873e+01	RPL4;COX7B;HSP90AB1;RPL32;RPLP0;HNRNPU;RPL8;RPS15;RPS14;SNRPD2;YWHAQ;FTH1;RNPEP;RPLP2;CPNE3;CCT3;COX8A;CCT2;PARP1;RPL23;MIF;RHOA;EEF1A1;KARS;DAD1;NCL;SRSF2;NHP2;BLVRB;SRSF4;BIRC6;RPL29;ALDOA;SRSF9;NAPB;RNASEK;LUZP1;PDXP;CRMP1;UQCRH;CAMKK1;HSP90B1;LDHA;HECTD1;SAMM50;BLOC1S1;RPL18;POLR2J;CCT5;MDH1;DHCR24;1110004F10RIK;COX6C;RPS26;HNRNPL;PSMC5;NASP;GOLGB1;CTNNB1;ACO1;TOMM6
HDSigDB_Mouse_2021	Top Astrocyte-Expressed Genes In Humans And Mice PMID29892006	1.572834e-08	7.470961e-07	0	0	3.295396e+00	5.921102e+01	RPL4;YWHAE;SF3B2;SPARC;HSP90AB1;ANKRD11;HNRNPU;DBI;PTN;HSP90B1;PRDX2;GJA1;LDHA;HECTD1;FTH1;UBN2;SRRM2;CAR2;HSPA5;MDH1;1110004F10RIK;RHOA;EEF1A1;TMEM33;NCL;GOLGB1;HNRNPA2B1;SRSF2;CTNNB1;SFXN1;MALAT1;BIRC6;CYTB;VIM;ALDOA
HDSigDB_Mouse_2021	Genes Down-Regulated In Endothelial Cells Of zQ175DN Vs WT PMID32681824	2.061424e-08	9.552942e-07	0	0	4.473236e+00	7.916412e+01	SRRM2;SPARC;HSP90AB1;LUZP1;RPS5;RPL23;INSR;ARHGAP29;CRIP2;PTN;RPL34-PS1;RHOA;RPS15;HNRNPL;LSM6;COL4A1;GOLGB1;DLC1;CTNNB1;BIRC6;RPL26;RPL18;LBR
HDSigDB_Mouse_2021	Genes Up-Regulated In Sodium Butyrate Treated STHdhQ111 Vs Control GSE129143	2.698132e-08	1.201527e-06	0	0	2.582896e+00	4.501503e+01	RPL4;COX7B;IFITM1;RPL32;RPLP1;RPLP0;NRARP;DBI;MRPL33;RPS15;RPS14;SNRPD2;YWHAQ;RPS18;GLIPR2;FTH1;RPLP2;EIF5A;COX8A;EGFL7;1110008P14RIK;RPS5;RPL23;RPL22;MIF;DAD1;TNNT2;BLVRB;SRSF4;MALAT1;RPL26;RPL29;SRSF9;PTN;CRIP1;UQCRH;RASIP1;ANAPC11;RPL18;PDLIM4;RASL10B;IGF2;COX6C;RPL34-PS1;RPS26;COL1A1;SLC25A39;GSTA4;CYP2S1;SNAI1;OCIAD2;CNIH2;RPS21
HDSigDB_Mouse_2021	Liver RNA M22 Module (Darkgreen) PMID26900923	2.719244e-08	1.201527e-06	0	0	4.241977e+00	7.389663e+01	EIF5A;COX7B;D8ERTD738E;MDH1;ATP5K;DBI;CWC15;COX6C;ECSIT;UQCRH;MRPL33;SMU1;PRDX2;SLC25A39;GSTA4;KARS;DAD1;BLOC1S1;FTH1;MAGOH;NHP2;RPL29;POLR2J;TOMM6
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In Skeletal Muscle Of HSALR 20B Myotonic Dystrophy Mice GSE24920	6.848683e-08	2.957386e-06	0	0	2.588542e+00	4.270220e+01	YWHAE;HNRNPU;DBI;RPS15;RPS14;YWHAQ;RPS18;SLC39A6;CCT3;COX8A;TEAD4;CCT2;GPX1;TPRA1;ANXA2;RPS5;RPL23;TMOD3;RPL22;SOX11;RHOA;DHDDS;TMEM33;DAD1;NCL;NHP2;RPL26;RPL29;SF3B2;CRIP1;HSP90B1;FIP1L1;UBN2;RPL18;PDLIM4;SNX6;XBP1;HSPA5;RARRES2;DHCR24;IGF2R;RPS26;SMU1;H19;SMOC1;HNRNPA2B1;ACO1;VIM;RPS21
HDSigDB_Mouse_2021	Genes Enriched In Activated Vs Quiescent NSCs PMID29983386	7.303264e-08	3.083600e-06	0	0	4.007968e+00	6.586037e+01	RPL4;SF3B2;RPL32;PARP1;RPS5;RPLP1;RPL23;ANKRD11;RPL22;HNRNPU;SOX11;PA2G4;RPL34-PS1;UNG;LARS2;KARS;CDK4;NCL;HNRNPA2B1;SRSF2;TIMELESS;CTNNB1;RPS2;RPL29
HDSigDB_Mouse_2021	Genes Up-Regulated In Control Vs Mitomycin Treated NSCs GSE24116	1.042990e-07	4.308003e-06	0	0	2.548845e+00	4.097524e+01	RPL4;YWHAE;COX7B;HSP90AB1;RPLP0;HNRNPU;SIX1;ECSIT;SALL1;TRIM28;SNRPD2;TMEM88;SNRNP70;MAGOH;RNPEP;EIF5A;CCT3;CCT2;PRMT7;RFC4;D8ERTD738E;PARP1;PUS1;PCOLCE;SOX11;WBP11;LARS2;KARS;SRSF2;TIMELESS;SRSF4;SRSF9;UNG;LDHA;UBN2;POLR2J;CCT5;ZFHX3;ANKRD27;DHCR24;PA2G4;COX6C;SMU1;LSM6;NASP;CDK4;HNRNPA2B1;SFXN1;INTS9
HDSigDB_Mouse_2021	Genes Up-Regulated In dSPNs Of HdhQ170 Vs HdhQ20 PMID32681824	1.580075e-07	6.387537e-06	0	0	5.223142e+00	8.179766e+01	RPL4;CCT2;COX7B;RPL32;MDH1;RPLP1;SOX11;MIF;UQCRH;EEF1A1;PRDX2;NAGK;GSTA4;YWHAQ;TNNT2;RPL26;CCT5
HDSigDB_Mouse_2021	Insoluble Proteins Enriched In Brain Of 12 Wk R6/2 Mice Vs WT PMID29166617	1.649133e-07	6.527819e-06	0	0	3.821914e+00	5.969006e+01	EIF5A;YWHAE;CCT2;SF3B2;HSP90AB1;RPL32;PARP1;RPS5;CRMP1;HNRNPU;RPL8;WBP11;EEF1A1;HNRNPL;RPS14;LDHA;RPS18;HNRNPA2B1;SRSF2;CTNNB1;RPL26;VIM;RPS2;ALDOA
HDSigDB_Mouse_2021	Genes Up-Regulated In HD NPCs After ATF7IP Knock Down GSE118088	3.108999e-07	1.205530e-05	0	0	2.369708e+00	3.550722e+01	RPL4;DOCK6;JRK;RPL32;PLXND1;SIX1;NRARP;RPS14;SALL1;UPK1A;TRIM28;SNRPD2;RPS18;GLIPR2;RPLP2;EIF5A;TEAD4;EGFL7;RFC4;RPS5;PUS1;PCOLCE;SOX11;TFIP11;KARS;TNNT2;RPL26;HCN4;HBB-Y;CRABP1;MTIF2;CRIP1;ALDH3B2;LDHA;PLCG2;SERF1;SFN;RPL18;CCT5;ANKRD27;RASL10B;RARRES2;IGF2;SLC16A10;LSM6;NASP;CDK4;SMOC1;DLC1;CYP2S1;SNAI1;INTS9;RPS21
HDSigDB_Mouse_2021	Up-regulated Genes In Cortex Of 6 Mon HD Q175 Mice Vs Q20 PMID26900923	4.142603e-07	1.574189e-05	0	0	3.250835e+00	4.777678e+01	DOCK6;RPLP1;RPLP0;AUP1;RPL8;1110065P20RIK;RPS15;GGA1;SAMM50;SNRNP70;1700037C18RIK;RNPEP;RPLP2;RPS2;RPL18;GPX1;ANKRD27;RPS5;MIF;RPS26;EEF1A1;NAGK;GSTA4;PLSCR3;SRSF2;SRSF4;VIM;RPS21
HDSigDB_Mouse_2021	Differentially Expressed Genes In Cerebellum Of 6 Mon HD Q175 Mice Vs Q20 GSE73468	4.992797e-07	1.860061e-05	0	0	2.226490e+00	3.230659e+01	SPARC;RPL32;RPLP1;RPLP0;RPL8;TTC28;RPS15;RPS14;GJA1;RPS18;SNRNP70;FTH1;RNPEP;SLC39A6;RPLP2;CPNE3;COX8A;EGFL7;GPX1;RPS5;RPL23;TMOD3;MIF;RHOA;LARS2;TOX2;SRSF4;MALAT1;BIRC6;RPL26;RPL29;RNASEK;ATP5K;CRMP1;CRIP2;PPM1F;CAMKK1;HSP90B1;PRDX2;SAMM50;SERF1;RPS2;RPL18;ZC3H13;MEST;CAR2;ZFHX3;ANKRD27;DHCR24;SLC16A10;COX6C;IGF2R;APLN;H19;SMOC1;SFXN1;CYTB;CNIH2;RPS21;TOMM6
HDSigDB_Mouse_2021	Genes Down-Regulated In Friedreich Ataxia iPSCs Expression Vs SC41-MSC Cell Line GSE22651	5.981016e-07	2.185371e-05	0	0	2.028806e+00	2.907179e+01	RPL4;YWHAE;COX7B;IFITM1;HSP90AB1;RPLP1;RPLP0;HNRNPU;HBA-A2;NRARP;RPL8;ECSIT;RPS15;RPS14;SALL1;UPK1A;TRIM28;SNRPD2;MDK;SNRNP70;MAGOH;LBR;NINL;SRRM2;CCT3;TEAD4;CCT2;EGFL7;RFC4;PARP1;RPS5;RPL23;PUS1;SOX11;WBP11;LARS2;TMEM33;NCL;TNNT2;SRSF2;TIMELESS;NHP2;BLVRB;RPL29;CRABP1;PDXP;CRMP1;MTIF2;UQCRH;RASIP1;ANAPC11;UNG;PRDX2;HSPH1;PLCG2;SERF1;SNORD34;RPS2;MEST;POLR2J;CCT5;CAR2;MDH1;RASL10B;RARRES2;DHCR24;SLC16A10;PA2G4;RPS26;HNRNPL;PSMC5;SBK1;SLC25A39;LSM6;NASP;CYP2S1;HNRNPA2B1;OCIAD2;INTS9;CNIH2;RPS21
HDSigDB_Mouse_2021	Cytoplasm Protein Composition PMID16615899	9.597298e-07	3.440541e-05	0	0	3.948314e+00	5.471026e+01	YWHAE;CAR2;CCT2;GPX1;HSP90AB1;RPL32;MDH1;ARG1;RPL23;DBI;MIF;EEF1A1;PRDX2;LDHA;GSTA4;YWHAQ;FTH1;HNRNPA2B1;BLVRB;SFN
HDSigDB_Mouse_2021	Mitochondrion-specific Gene Module M4 From Mouse Brain PMID20616000	1.039627e-06	3.657946e-05	0	0	5.963201e+00	8.215292e+01	ANXA2;RPLP1;RPLP0;DBI;CRIP1;UQCRH;ANAPC11;PRDX2;SNRPD2;BLOC1S1;MDK;NHP2;POLR2J
HDSigDB_Mouse_2021	Genes Up-Regulated In Neuro2a Htt72Q-i Vs Htt25Q-ni PMID28743452	1.289516e-06	4.412602e-05	0	0	2.620275e+00	3.553419e+01	RPL4;NAPB;HSP90AB1;RPL32;RPLP1;CRABP1;RPLP0;PDXP;CRMP1;RPL8;RPS15;RPS14;LDHA;RPS18;GLIPR2;FTH1;RPLP2;RPS2;RPL18;COX8A;ANXA2;HSPA5;RPS5;RPL23;RPL22;SNHG6;MIF;PDZK1IP1;RPS26;EEF1A1;SLC25A39;BLVRB;RPL26;ALDOA;RPS21;TOMM6;1110038B12RIK
HDSigDB_Mouse_2021	Genes Up-Regulated In Mouse Microglia During Accelerated Aging PMID26001565	1.300556e-06	4.412602e-05	0	0	4.440123e+00	6.017574e+01	RPS5;RPLP1;ATP5K;MIF;COX6C;UNG;RPS26;EEF1A1;RPS15;RPS14;SNRPD2;FTH1;TIMELESS;RPS2;RPL29;RPL18;RPS21
HDSigDB_Mouse_2021	Differentially Expressed Genes In Cerebellum Of 6 Mon HD Q140 Mice Vs Q20 GSE78270	1.476841e-06	4.865928e-05	0	0	2.206903e+00	2.962900e+01	RPL4;DOCK6;COX7B;IFITM1;RPL32;RPLP1;AUP1;RPL8;1110065P20RIK;TTC28;RPS15;RPS14;MDK;RPS18;TMEM88;FTH1;SLC39A6;RPLP2;EIF5A;SRRM2;COX8A;EGFL7;GPX1;1110008P14RIK;TPRA1;D8ERTD738E;RPS5;RPL23;MIF;EEF1A1;RPL26;SRSF9;NAPB;TNKS;ATP5K;CRIP2;RFNG;CRIP1;UQCRH;CAMKK1;ANAPC11;HECTD1;RPS2;POLR2J;CAR2;CWC15;COX6C;IGF2R;RPS26;H19;SLC25A39;GSTA4;DLC1;RPS21;TOMM6
HDSigDB_Mouse_2021	Up-regulated Genes In Cerebellum Of 6 Mon HD Q175 Mice Vs Q20 GSE73468	1.485389e-06	4.865928e-05	0	0	2.538294e+00	3.406348e+01	RNASEK;RPL32;RPLP1;RPLP0;ATP5K;CRMP1;CRIP2;RPL8;TTC28;RPS15;RPS14;PRDX2;SAMM50;RPS18;SNRNP70;RNPEP;SLC39A6;RPLP2;SERF1;RPS2;RPL18;ZC3H13;MEST;COX8A;GPX1;ANKRD27;RPS5;RPL23;MIF;COX6C;SMOC1;SFXN1;SRSF4;MALAT1;BIRC6;RPL26;RPL29;RPS21;TOMM6
HDSigDB_Mouse_2021	Genes Up-Regulated In Meclizine Treated STHdhQ111 Vs Control GSE129143	1.604906e-06	5.168340e-05	0	0	2.529397e+00	3.374834e+01	RPL4;HSP90AB1;RPL32;RPLP0;PDXP;RPL8;ECSIT;HSP90B1;UNG;RPS14;FIP1L1;RPS18;FTH1;SLC39A6;RPS2;RPL18;CCT5;EIF5A;CCT2;XBP1;PRMT7;HSPA5;RPS5;RPL23;PUS1;RPL22;SNHG6;PA2G4;MIF;RPS26;EEF1A1;SLC25A39;GSTA4;CDK4;TMEM33;NCL;NHP2;RPL29;1110038B12RIK
HDSigDB_Mouse_2021	Differentially Expressed Proteins In iPSCs From HD Patient And Controls PMID30713489	2.002652e-06	6.341732e-05	0	0	1.097568e+01	1.440123e+02	YWHAE;EIF5A;HNRNPL;RPS18;RPLP1;RPL23;RPL29;HSP90B1
HDSigDB_Mouse_2021	Genes Down-Regulated In Control iPSCs After 100 D Of Differentiation GSE109534	2.201729e-06	6.857845e-05	0	0	1.943727e+00	2.531951e+01	RPL4;YWHAE;IFITM1;HSP90AB1;RPLP1;RPLP0;HNRNPU;HBA-A2;NRARP;RPL8;RPS15;CDH5;GJA1;UPK1A;TRIM28;MDK;TMEM88;SNRNP70;RNPEP;LBR;NINL;EIF5A;CCT3;TEAD4;EGFL7;GPX1;PRMT7;RFC4;D8ERTD738E;PARP1;RPS5;TMOD3;PUS1;PCOLCE;MIF;WBP11;RHOA;EEF1A1;LARS2;PLSCR3;KARS;TMEM33;NCL;SRSF2;TIMELESS;NHP2;SRSF9;HCN4;LUZP1;CRABP1;MTIF2;RASIP1;ANAPC11;UNG;PRDX2;LDHA;SAMM50;PLCG2;SFN;RPS2;CCT5;SNX6;ANKRD27;RARRES2;INSR;DHCR24;SLC16A10;PA2G4;IGF2R;SMU1;HNRNPL;PSMC5;SLC25A39;LSM6;NASP;CDK4;CYP2S1;HNRNPA2B1;SNAI1;ACO1;OCIAD2;INTS9
HDSigDB_Mouse_2021	Differentially Expressed Genes In White Adipose Gonadal Tissue Of HD Q175 Mice PMID26900923	2.332334e-06	7.147475e-05	0	0	1.930272e+00	2.503300e+01	YWHAE;COX7B;IFITM1;RPLP1;HBA-A2;DBI;AUP1;RPL8;ECSIT;1110065P20RIK;MRPL33;RPS15;UPK1A;SNRPD2;YWHAQ;RPS18;SNRNP70;MAGOH;RNPEP;RPLP2;CPNE3;EIF5A;COX8A;CCT2;EGFL7;GPX1;1110008P14RIK;D8ERTD738E;TMOD3;PUS1;RPL22;PCOLCE;SOX11;LARS2;DAD1;TNNT2;SRSF2;NHP2;SRSF4;ALDOA;SRSF9;RNASEK;LUZP1;TNKS;ATP5K;FBXO45;MTIF2;RFNG;UQCRH;RASIP1;CAMKK1;UNG;PRDX2;GGA1;LDHA;HECTD1;SAMM50;BLOC1S1;MIER3;PLCG2;SERF1;TNRC18;RPS2;RPL18;POLR2J;MDH1;IGF2;SNHG6;1110004F10RIK;PA2G4;CWC15;COX6C;COL1A1;SMU1;HNRNPL;H19;PSMC5;SLC25A39;NASP;DLC1;HNRNPA2B1;SFXN1;RPS21;TOMM6
HDSigDB_Mouse_2021	Genes Down-Regulated In Control iPSCs After 80 D Of Differentiation GSE109534	2.649735e-06	7.991264e-05	0	0	1.917932e+00	2.462826e+01	DOCK6;YWHAE;IFITM1;HSP90AB1;RPLP1;RPLP0;HNRNPU;NRARP;RPL8;RPS15;CDH5;GJA1;UPK1A;TRIM28;MDK;TMEM88;SNRNP70;RNPEP;LBR;NINL;EIF5A;CCT3;TEAD4;EGFL7;GPX1;PRMT7;RFC4;D8ERTD738E;PARP1;RPS5;TMOD3;PUS1;PCOLCE;MIF;WBP11;RHOA;EEF1A1;LARS2;PLSCR3;KARS;TMEM33;COL4A1;NCL;SRSF2;TIMELESS;NHP2;SRSF9;HCN4;LUZP1;CRABP1;MTIF2;UQCRH;RASIP1;HSP90B1;ANAPC11;UNG;LDHA;SAMM50;PLCG2;SFN;RPS2;PDLIM4;CCT5;XBP1;ANKRD27;RARRES2;DHCR24;SLC16A10;PA2G4;IGF2R;SMU1;HNRNPL;PSMC5;SLC25A39;LSM6;NASP;CDK4;DLC1;CYP2S1;HNRNPA2B1;SNAI1;CTNNB1;ACO1;OCIAD2;INTS9
HDSigDB_Mouse_2021	Endoplasmic Reticulum Protein Composition PMID16615899	3.015095e-06	8.951064e-05	0	0	5.878243e+00	7.472351e+01	RPS15;EEF1A1;PRDX2;CCT2;NCL;RPLP0;CRIP2;DHCR24;PA2G4;RPL8;RHOA;HSP90B1
HDSigDB_Mouse_2021	Genes Down-Regulated In Myotonic Dystrophy 1 Markers In Human Skeletal Muscle E-D-7014	3.335806e-06	9.750817e-05	0	0	2.060421e+00	2.598355e+01	IFITM1;RPLP0;AUP1;RPL8;ECSIT;RPS15;RPS14;TRIM28;SNRPD2;FTH1;RPLP2;EIF5A;CCT3;TEAD4;GPX1;1110008P14RIK;TPRA1;D8ERTD738E;RPS5;RPL23;PUS1;TFIP11;MIF;RHOA;DHDDS;PLSCR3;TMEM33;DAD1;NHP2;BLVRB;RPL29;SRSF9;RNASEK;ANKRD11;PDXP;FBXO45;CRIP2;RFNG;PPM1F;HSP90B1;ANAPC11;UNG;PRDX2;GGA1;FIP1L1;BLOC1S1;SERF1;SFN;RPS2;RPL18;POLR2J;CCT5;XBP1;RASL10B;DHCR24;PA2G4;SLC25A39;LSM6;CDK4;ESAM;RPS21;TOMM6
HDSigDB_Mouse_2021	Cortex RNA M22 Module (Darkgreen) PMID26900923	3.551539e-06	1.022413e-04	0	0	3.474504e+00	4.359853e+01	RPL4;EIF5A;COX7B;RPL32;RPL23;RPL22;ATP5K;DBI;CWC15;COX6C;UQCRH;RHOA;MRPL33;DHDDS;EEF1A1;LSM6;SNRPD2;RPS18;MAGOH;SRSF2;NHP2
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In 1 D WT Mice Vs 4 Wk HSALR Myotonic Dystrophy Mice GSE60487	3.900166e-06	1.104293e-04	0	0	2.029997e+00	2.528258e+01	RPL4;RPL8;RPS14;TRIM28;MDK;SNRNP70;GLIPR2;RNPEP;SLC39A6;LBR;NINL;SRRM2;CCT3;COX8A;TEAD4;CCT2;EGFL7;1110008P14RIK;ANXA2;PARP1;RPS5;TMOD3;SOX11;MIF;RHOA;EEF1A1;TOX2;COL4A1;NCL;TNNT2;TIMELESS;NHP2;RPL29;1110038B12RIK;HBB-Y;RNASEK;ANKRD11;CRABP1;CRMP1;PTN;PPM1F;RASIP1;MIER3;SFN;MEST;PDLIM4;ZFHX3;RASL10B;IGF2;ARHGAP29;DHCR24;PA2G4;APLN;COL1A1;HNRNPL;H19;PSMC5;NAGK;NASP;CDK4;GOLGB1;VIM;CNIH2;TOMM6
HDSigDB_Mouse_2021	Genes Up-Regulated In WT Treated With PLX3397 Vs Control GSE136158	3.952206e-06	1.104293e-04	0	0	2.667372e+00	3.318541e+01	IFITM1;HSP90AB1;CRABP1;CRMP1;CRIP2;AUP1;RFNG;ECSIT;CRIP1;RASIP1;LDHA;TRIM28;SNRPD2;BLOC1S1;FTH1;1700037C18RIK;RNPEP;POLR2J;EIF5A;CCT3;EGFL7;GPX1;TPRA1;D8ERTD738E;MDH1;MIF;KARS;NHP2;BLVRB;ESAM;RPL29;ALDOA
